time,hs,swe_obs
2009-11-01,0.0,
2009-11-02,0.0,
2009-11-03,0.02,
2009-11-04,0.0,
2009-11-05,0.04,
2009-11-06,0.04,
2009-11-07,0.05,
2009-11-08,0.02,
2009-11-09,0.03,
2009-11-10,0.0,
2009-11-11,0.0,
2009-11-12,0.0,
2009-11-13,0.0,
2009-11-14,0.0,
2009-11-15,0.0,
2009-11-16,0.0,
2009-11-17,0.0,
2009-11-18,0.0,
2009-11-19,0.0,
2009-11-20,0.0,
2009-11-21,0.0,
2009-11-22,0.0,
2009-11-23,0.0,
2009-11-24,0.0,
2009-11-25,0.0,
2009-11-26,0.0,
2009-11-27,0.0,
2009-11-28,0.03,
2009-11-29,0.0,
2009-11-30,0.0,
2009-12-01,0.08,
2009-12-02,0.11,
2009-12-03,0.1,
2009-12-04,0.13,
2009-12-05,0.2,
2009-12-06,0.2,
2009-12-07,0.18,
2009-12-08,0.15,
2009-12-09,0.18,
2009-12-10,0.18,
2009-12-11,0.2,
2009-12-12,0.22,
2009-12-13,0.23,
2009-12-14,0.23,
2009-12-15,0.23,
2009-12-16,0.23,
2009-12-17,0.23,
2009-12-18,0.23,
2009-12-19,0.23,
2009-12-20,0.23,
2009-12-21,0.22,
2009-12-22,0.24,
2009-12-23,0.18,
2009-12-24,0.14,
2009-12-25,0.0,
2009-12-26,0.24,
2009-12-27,0.22,
2009-12-28,0.2,15.0
2009-12-29,0.18,
2009-12-30,0.17,
2009-12-31,0.16,
2010-01-01,0.16,
2010-01-02,0.17,
2010-01-03,0.16,
2010-01-04,0.16,20.0
2010-01-05,0.16,
2010-01-06,0.16,
2010-01-07,0.23,
2010-01-08,0.25,
2010-01-09,0.26,
2010-01-10,0.26,
2010-01-11,0.26,30.0
2010-01-12,0.26,
2010-01-13,0.25,
2010-01-14,0.26,
2010-01-15,0.24,
2010-01-16,0.23,
2010-01-17,0.22,
2010-01-18,0.2,31.0
2010-01-19,0.2,
2010-01-20,0.19,
2010-01-21,0.19,
2010-01-22,0.18,
2010-01-23,0.18,
2010-01-24,0.18,
2010-01-25,0.18,30.0
2010-01-26,0.18,
2010-01-27,0.19,
2010-01-28,0.2,
2010-01-29,0.22,
2010-01-30,0.23,
2010-01-31,0.24,
2010-02-01,0.24,34.0
2010-02-02,0.26,
2010-02-03,0.25,
2010-02-04,0.24,
2010-02-05,0.24,
2010-02-06,0.33,
2010-02-07,0.36,
2010-02-08,0.32,45.0
2010-02-09,0.32,
2010-02-10,0.31,
2010-02-11,0.33,
2010-02-12,0.32,
2010-02-13,0.31,
2010-02-14,0.31,
2010-02-15,0.3,51.0
2010-02-16,0.29,
2010-02-17,0.28,
2010-02-18,0.25,
2010-02-19,0.21,
2010-02-20,0.26,
2010-02-21,0.27,
2010-02-22,0.25,64.0
2010-02-23,0.23,
2010-02-24,0.2,
2010-02-25,0.19,
2010-02-26,0.17,
2010-02-27,0.23,
2010-02-28,0.22,
2010-03-01,0.22,59.0
2010-03-02,0.2,
2010-03-03,0.19,
2010-03-04,0.18,
2010-03-05,0.19,
2010-03-06,0.19,
2010-03-07,0.26,
2010-03-08,0.25,61.0
2010-03-09,0.24,
2010-03-10,0.23,
2010-03-11,0.22,
2010-03-12,0.22,
2010-03-13,0.22,
2010-03-14,0.21,
2010-03-15,0.21,38.0
2010-03-16,0.2,
2010-03-17,0.2,
2010-03-18,0.19,
2010-03-19,0.15,
2010-03-20,0.1,
2010-03-21,0.04,
2010-03-22,0.0,
2010-03-23,0.0,
2010-03-24,0.0,
2010-03-25,0.0,
2010-03-26,0.0,
2010-03-27,0.14,
2010-03-28,0.05,
2010-03-29,0.0,
2010-03-30,0.0,
2010-03-31,0.06,
2010-04-01,0.0,
2010-04-02,0.1,
2010-04-03,0.04,
2010-04-04,0.0,
2010-04-05,0.04,
2010-04-06,0.0,
2010-04-07,0.0,
2010-04-08,0.0,
2010-04-09,0.0,
2010-04-10,0.0,
2010-04-11,0.03,
2010-04-12,0.0,
2010-04-13,0.0,
2010-04-14,0.0,
2010-04-15,0.0,
2010-04-16,0.0,
2010-04-17,0.0,
2010-04-18,0.0,
2010-04-19,0.0,
2010-04-20,0.0,
2010-04-21,0.0,
2010-04-22,0.0,
2010-04-23,0.0,
2010-04-24,0.0,
2010-04-25,0.0,
2010-04-26,0.0,
2010-04-27,0.0,
2010-04-28,0.0,
2010-04-29,0.0,
2010-04-30,0.0,
