time,hs,swe_obs
2020-11-01,0.0,
2020-11-02,0.0,
2020-11-03,0.0,
2020-11-04,0.0,
2020-11-05,0.0,
2020-11-06,0.0,
2020-11-07,0.0,
2020-11-08,0.0,
2020-11-09,0.0,
2020-11-10,0.0,
2020-11-11,0.0,
2020-11-12,0.0,
2020-11-13,0.0,
2020-11-14,0.0,
2020-11-15,0.0,
2020-11-16,0.05,
2020-11-17,0.0,
2020-11-18,0.0,
2020-11-19,0.0,
2020-11-20,0.0,
2020-11-21,0.0,
2020-11-22,0.0,
2020-11-23,0.0,
2020-11-24,0.0,
2020-11-25,0.0,
2020-11-26,0.0,
2020-11-27,0.0,
2020-11-28,0.0,
2020-11-29,0.0,
2020-11-30,0.0,
2020-12-01,0.0,
2020-12-02,0.02,
2020-12-03,0.02,
2020-12-04,0.02,
2020-12-05,0.32,
2020-12-06,0.48,
2020-12-07,0.65,
2020-12-08,0.57,
2020-12-09,0.56,
2020-12-10,0.53,
2020-12-11,0.52,
2020-12-12,0.5,
2020-12-13,0.5,
2020-12-14,0.48,
2020-12-15,0.46,99.0
2020-12-16,0.46,
2020-12-17,0.44,
2020-12-18,0.44,
2020-12-19,0.44,
2020-12-20,0.43,
2020-12-21,0.44,
2020-12-22,0.44,
2020-12-23,0.43,
2020-12-24,0.43,
2020-12-25,0.41,
2020-12-26,0.41,
2020-12-27,0.41,
2020-12-28,0.45,
2020-12-29,0.45,
2020-12-30,0.45,104.0
2020-12-31,0.45,
2021-01-01,0.45,
2021-01-02,0.46,
2021-01-03,0.47,
2021-01-04,0.47,
2021-01-05,0.46,
2021-01-06,0.47,
2021-01-07,0.47,
2021-01-08,0.47,
2021-01-09,0.47,
2021-01-10,0.47,
2021-01-11,0.47,
2021-01-12,0.47,
2021-01-13,0.58,
2021-01-14,0.83,
2021-01-15,0.99,
2021-01-16,0.98,161.0
2021-01-17,0.9,
2021-01-18,0.86,
2021-01-19,0.81,
2021-01-20,0.79,
2021-01-21,0.76,
2021-01-22,0.88,
2021-01-23,0.9,
2021-01-24,0.86,
2021-01-25,0.86,
2021-01-26,0.84,
2021-01-27,0.83,
2021-01-28,1.05,
2021-01-29,1.04,
2021-01-30,1.1,230.0
2021-01-31,1.1,
2021-02-01,1.05,
2021-02-02,1.02,
2021-02-03,1.02,
2021-02-04,0.99,
2021-02-05,0.96,
2021-02-06,0.91,
2021-02-07,0.99,
2021-02-08,1.2,
2021-02-09,1.1,
2021-02-10,1.05,
2021-02-11,1.05,
2021-02-12,1.05,
2021-02-13,1.03,286.0
2021-02-14,1.03,
2021-02-15,1.02,
2021-02-16,1.02,
2021-02-17,1.02,
2021-02-18,1.01,
2021-02-19,1.0,
2021-02-20,0.99,
2021-02-21,0.98,
2021-02-22,0.97,
2021-02-23,0.97,
2021-02-24,0.95,
2021-02-25,0.94,
2021-02-26,0.92,
2021-02-27,0.88,279.0
2021-02-28,0.87,
2021-03-01,0.85,
2021-03-02,0.84,
2021-03-03,0.82,
2021-03-04,0.81,
2021-03-05,0.82,
2021-03-06,0.79,
2021-03-07,0.78,
2021-03-08,0.76,
2021-03-09,0.75,
2021-03-10,0.75,
2021-03-11,0.75,
2021-03-12,0.75,
2021-03-13,0.74,258.0
2021-03-14,0.74,
2021-03-15,0.81,
2021-03-16,0.91,
2021-03-17,0.85,
2021-03-18,0.82,
2021-03-19,0.82,
2021-03-20,0.8,
2021-03-21,0.8,
2021-03-22,0.78,
2021-03-23,0.75,
2021-03-24,0.72,
2021-03-25,0.72,
2021-03-26,0.7,
2021-03-27,0.66,
2021-03-28,0.64,
2021-03-29,0.6,
2021-03-30,0.6,221.0
2021-03-31,0.54,
2021-04-01,0.5,
2021-04-02,0.43,
2021-04-03,0.4,
2021-04-04,0.37,
2021-04-05,0.33,
2021-04-06,0.31,
2021-04-07,0.3,
2021-04-08,0.3,
2021-04-09,0.3,
2021-04-10,0.28,
2021-04-11,0.28,
2021-04-12,0.25,
2021-04-13,0.32,
2021-04-14,0.3,91.0
2021-04-15,0.27,
2021-04-16,0.25,
2021-04-17,0.24,
2021-04-18,0.23,
2021-04-19,0.23,
2021-04-20,0.22,
2021-04-21,0.16,
2021-04-22,0.13,
2021-04-23,0.1,
2021-04-24,0.07,
2021-04-25,0.0,
2021-04-26,0.0,
2021-04-27,0.0,
2021-04-28,0.0,
2021-04-29,0.0,
2021-04-30,0.0,
