time,hs,swe_obs
2019-11-01,0.0,
2019-11-02,0.0,
2019-11-03,0.0,
2019-11-04,0.0,
2019-11-05,0.0,
2019-11-06,0.06,
2019-11-07,0.04,
2019-11-08,0.17,
2019-11-09,0.18,
2019-11-10,0.138,
2019-11-11,0.11,
2019-11-12,0.12,
2019-11-13,0.11,
2019-11-14,0.11,
2019-11-15,0.35,32.0
2019-11-16,0.3,
2019-11-17,0.28,
2019-11-18,0.48,
2019-11-19,0.38,
2019-11-20,0.35,
2019-11-21,0.317,
2019-11-22,0.29,
2019-11-23,0.25,
2019-11-24,0.13,
2019-11-25,0.11,
2019-11-26,0.09,
2019-11-27,0.06,
2019-11-28,0.09,
2019-11-29,0.11,
2019-11-30,0.28,41.0
2019-12-01,0.28,
2019-12-02,0.28,
2019-12-03,0.28,
2019-12-04,0.27,
2019-12-05,0.24,
2019-12-06,0.24,
2019-12-07,0.23,
2019-12-08,0.21,
2019-12-09,0.2,
2019-12-10,0.52,
2019-12-11,0.45,
2019-12-12,0.5,
2019-12-13,0.44,
2019-12-14,0.58,
2019-12-15,0.52,77.0
2019-12-16,0.48,
2019-12-17,0.38,
2019-12-18,0.32,
2019-12-19,0.3,
2019-12-20,0.27,
2019-12-21,0.24,
2019-12-22,0.3,
2019-12-23,0.57,
2019-12-24,0.53,
2019-12-25,0.5,
2019-12-26,0.46,
2019-12-27,0.517,
2019-12-28,0.6,
2019-12-29,0.58,
2019-12-30,0.52,
2019-12-31,0.5,114.0
2020-01-01,0.47,
2020-01-02,0.45,
2020-01-03,0.44,
2020-01-04,0.43,
2020-01-05,0.42,
2020-01-06,0.42,
2020-01-07,0.42,
2020-01-08,0.41,
2020-01-09,0.4,
2020-01-10,0.4,
2020-01-11,0.4,
2020-01-12,0.4,
2020-01-13,0.38,
2020-01-14,0.38,
2020-01-15,0.37,103.0
2020-01-16,0.37,
2020-01-17,0.38,
2020-01-18,0.67,
2020-01-19,0.62,
2020-01-20,0.62,
2020-01-21,0.58,
2020-01-22,0.57,
2020-01-23,0.53,
2020-01-24,0.52,
2020-01-25,0.52,
2020-01-26,0.5,
2020-01-27,0.49,
2020-01-28,0.49,
2020-01-29,0.65,
2020-01-30,0.75,
2020-01-31,0.63,130.0
2020-02-01,0.56,
2020-02-02,0.55,
2020-02-03,0.5,
2020-02-04,0.5,
2020-02-05,0.75,
2020-02-06,0.65,
2020-02-07,0.61,
2020-02-08,0.59,
2020-02-09,0.58,
2020-02-10,0.52,
2020-02-11,0.5,
2020-02-12,0.54,
2020-02-13,0.5,
2020-02-14,0.64,
2020-02-15,0.58,142.0
2020-02-16,0.55,
2020-02-17,0.5,
2020-02-18,0.51,
2020-02-19,0.48,
2020-02-20,0.55,
2020-02-21,0.52,
2020-02-22,0.5,
2020-02-23,0.48,
2020-02-24,0.45,
2020-02-25,0.43,
2020-02-26,0.5,
2020-02-27,0.8,
2020-02-28,0.95,
2020-02-29,0.83,181.0
2020-03-01,0.78,
2020-03-02,0.7,
2020-03-03,1.0,
2020-03-04,0.83,
2020-03-05,0.82,
2020-03-06,0.79,
2020-03-07,0.81,
2020-03-08,0.78,
2020-03-09,0.8,
2020-03-10,0.84,
2020-03-11,0.78,
2020-03-12,0.74,
2020-03-13,0.66,
2020-03-14,0.64,
2020-03-15,0.63,216.0
2020-03-16,0.62,
2020-03-17,0.61,
2020-03-18,0.6,
2020-03-19,0.58,
2020-03-20,0.53,
2020-03-21,0.49,
2020-03-22,0.46,
2020-03-23,0.44,
2020-03-24,0.43,
2020-03-25,0.42,
2020-03-26,0.42,
2020-03-27,0.41,
2020-03-28,0.38,
2020-03-29,0.33,
2020-03-30,0.47,
2020-03-31,0.44,141.0
2020-04-01,0.43,
2020-04-02,0.39,
2020-04-03,0.35,
2020-04-04,0.31,
2020-04-05,0.27,
2020-04-06,0.19,
2020-04-07,0.09,
2020-04-08,0.05,
2020-04-09,0.0,
2020-04-10,0.0,
2020-04-11,0.0,
2020-04-12,0.0,
2020-04-13,0.0,
2020-04-14,0.0,
2020-04-15,0.0,
2020-04-16,0.0,
2020-04-17,0.0,
2020-04-18,0.0,
2020-04-19,0.0,
2020-04-20,0.0,
2020-04-21,0.0,
2020-04-22,0.0,
2020-04-23,0.0,
2020-04-24,0.0,
2020-04-25,0.0,
2020-04-26,0.0,
2020-04-27,0.0,
2020-04-28,0.0,
2020-04-29,0.0,
2020-04-30,0.0,
