time,hs,swe_obs
2017-11-01,0.0,
2017-11-02,0.0,
2017-11-03,0.0,
2017-11-04,0.0,
2017-11-05,0.0,
2017-11-06,0.13,
2017-11-07,0.1,
2017-11-08,0.13,
2017-11-09,0.09,
2017-11-10,0.07,
2017-11-11,0.07,
2017-11-12,0.12,
2017-11-13,0.14,
2017-11-14,0.12,
2017-11-15,0.1,
2017-11-16,0.09,
2017-11-17,0.07,
2017-11-18,0.05,
2017-11-19,0.13,
2017-11-20,0.18,
2017-11-21,0.2,
2017-11-22,0.16,
2017-11-23,0.15,
2017-11-24,0.14,
2017-11-25,0.14,
2017-11-26,0.15,
2017-11-27,0.16,
2017-11-28,0.16,
2017-11-29,0.16,
2017-11-30,0.25,
2017-12-01,0.25,
2017-12-02,0.25,
2017-12-03,0.25,
2017-12-04,0.27,
2017-12-05,0.27,
2017-12-06,0.26,
2017-12-07,0.25,
2017-12-08,0.25,
2017-12-09,0.25,
2017-12-10,0.25,
2017-12-11,0.3,
2017-12-12,0.52,
2017-12-13,0.54,
2017-12-14,0.54,
2017-12-15,0.76,
2017-12-16,0.74,94.0
2017-12-17,0.65,
2017-12-18,0.63,
2017-12-19,0.61,
2017-12-20,0.58,
2017-12-21,0.56,
2017-12-22,0.54,
2017-12-23,0.52,
2017-12-24,0.51,
2017-12-25,0.5,
2017-12-26,0.49,
2017-12-27,0.48,
2017-12-28,0.54,
2017-12-29,0.52,
2017-12-30,0.62,
2017-12-31,0.65,
2018-01-01,0.66,
2018-01-02,0.67,
2018-01-03,0.84,
2018-01-04,1.0,
2018-01-05,1.21,
2018-01-06,1.03,
2018-01-07,0.98,
2018-01-08,0.95,
2018-01-09,0.97,
2018-01-10,0.98,
2018-01-11,0.96,
2018-01-12,0.94,
2018-01-13,0.95,
2018-01-14,0.92,
2018-01-15,0.9,193.0
2018-01-16,0.91,
2018-01-17,1.15,
2018-01-18,1.28,
2018-01-19,1.29,
2018-01-20,1.25,
2018-01-21,1.78,
2018-01-22,1.9,
2018-01-23,1.8,
2018-01-24,1.62,
2018-01-25,1.58,
2018-01-26,1.55,
2018-01-27,1.5,
2018-01-28,1.43,
2018-01-29,1.4,
2018-01-30,1.36,
2018-01-31,1.34,317.0
2018-02-01,1.31,
2018-02-02,1.42,
2018-02-03,1.38,
2018-02-04,1.35,
2018-02-05,1.32,
2018-02-06,1.3,
2018-02-07,1.28,
2018-02-08,1.27,
2018-02-09,1.26,
2018-02-10,1.24,
2018-02-11,1.23,
2018-02-12,1.2,
2018-02-13,1.19,
2018-02-14,1.18,
2018-02-15,1.17,
2018-02-16,1.31,
2018-02-17,1.23,330.0
2018-02-18,1.27,
2018-02-19,1.24,
2018-02-20,1.22,
2018-02-21,1.2,
2018-02-22,1.2,
2018-02-23,1.19,
2018-02-24,1.18,
2018-02-25,1.17,
2018-02-26,1.17,
2018-02-27,1.16,
2018-02-28,1.15,
2018-03-01,1.14,
2018-03-02,1.12,335.0
2018-03-03,1.12,
2018-03-04,1.11,
2018-03-05,1.1,
2018-03-06,1.1,
2018-03-07,1.1,
2018-03-08,1.14,
2018-03-09,1.12,
2018-03-10,1.1,
2018-03-11,1.1,
2018-03-12,1.09,
2018-03-13,1.12,
2018-03-14,1.09,
2018-03-15,1.08,338.0
2018-03-16,1.18,
2018-03-17,1.1,
2018-03-18,1.17,
2018-03-19,1.15,
2018-03-20,1.13,
2018-03-21,1.13,
2018-03-22,1.13,
2018-03-23,1.12,
2018-03-24,1.12,
2018-03-25,1.12,
2018-03-26,1.1,
2018-03-27,1.1,
2018-03-28,1.16,
2018-03-29,1.1,
2018-03-30,1.12,
2018-03-31,1.15,
2018-04-01,1.1,
2018-04-02,1.1,
2018-04-03,1.07,380.0
2018-04-04,1.05,
2018-04-05,1.04,
2018-04-06,1.02,
2018-04-07,1.01,
2018-04-08,0.99,
2018-04-09,0.93,
2018-04-10,0.89,
2018-04-11,0.82,
2018-04-12,0.78,
2018-04-13,0.73,
2018-04-14,0.67,260.0
2018-04-15,0.64,
2018-04-16,0.6,
2018-04-17,0.57,
2018-04-18,0.53,
2018-04-19,0.48,
2018-04-20,0.44,
2018-04-21,0.35,
2018-04-22,0.28,
2018-04-23,0.22,
2018-04-24,0.1,
2018-04-25,0.0,
2018-04-26,0.0,
2018-04-27,0.0,
2018-04-28,0.0,
2018-04-29,0.0,
2018-04-30,0.0,
