time,hs,swe_obs
2007-11-01,0.0,
2007-11-02,0.0,
2007-11-03,0.0,
2007-11-04,0.0,
2007-11-05,0.0,
2007-11-06,0.0,
2007-11-07,0.0,
2007-11-08,0.0,
2007-11-09,0.0,
2007-11-10,0.03,
2007-11-11,0.28,
2007-11-12,0.28,
2007-11-13,0.2,
2007-11-14,0.15,
2007-11-15,0.15,
2007-11-16,0.15,
2007-11-17,0.15,
2007-11-18,0.14,
2007-11-19,0.14,
2007-11-20,0.14,
2007-11-21,0.14,
2007-11-22,0.12,
2007-11-23,0.1,
2007-11-24,0.05,
2007-11-25,0.05,
2007-11-26,0.05,
2007-11-27,0.05,
2007-11-28,0.05,
2007-11-29,0.05,
2007-11-30,0.05,
2007-12-01,0.05,
2007-12-02,0.05,
2007-12-03,0.09,20.0
2007-12-04,0.09,
2007-12-05,0.09,
2007-12-06,0.08,
2007-12-07,0.08,
2007-12-08,0.08,
2007-12-09,0.08,
2007-12-10,0.08,18.0
2007-12-11,0.08,
2007-12-12,0.08,
2007-12-13,0.08,
2007-12-14,0.08,
2007-12-15,0.08,
2007-12-16,0.08,
2007-12-17,0.08,18.0
2007-12-18,0.08,
2007-12-19,0.08,
2007-12-20,0.08,
2007-12-21,0.08,
2007-12-22,0.08,
2007-12-23,0.08,
2007-12-24,0.08,18.0
2007-12-25,0.08,
2007-12-26,0.08,
2007-12-27,0.08,
2007-12-28,0.08,
2007-12-29,0.08,
2007-12-30,0.08,
2007-12-31,0.08,18.0
2008-01-01,0.08,
2008-01-02,0.08,
2008-01-03,0.08,
2008-01-04,0.08,
2008-01-05,0.08,
2008-01-06,0.21,
2008-01-07,0.19,30.0
2008-01-08,0.19,
2008-01-09,0.19,
2008-01-10,0.17,
2008-01-11,0.17,
2008-01-12,0.19,
2008-01-13,0.48,
2008-01-14,0.4,61.0
2008-01-15,0.4,
2008-01-16,0.4,
2008-01-17,0.45,
2008-01-18,0.55,
2008-01-19,0.5,
2008-01-20,0.47,
2008-01-21,0.47,66.0
2008-01-22,0.47,
2008-01-23,0.47,
2008-01-24,0.47,
2008-01-25,0.45,
2008-01-26,0.45,
2008-01-27,0.4,
2008-01-28,0.36,61.0
2008-01-29,0.34,
2008-01-30,0.34,
2008-01-31,0.34,
2008-02-01,0.34,
2008-02-02,0.35,
2008-02-03,0.31,
2008-02-04,0.37,61.0
2008-02-05,0.4,
2008-02-06,0.37,
2008-02-07,0.37,
2008-02-08,0.37,
2008-02-09,0.34,
2008-02-10,0.34,
2008-02-11,0.34,59.0
2008-02-12,0.3,
2008-02-13,0.3,
2008-02-14,0.26,
2008-02-15,0.26,
2008-02-16,0.26,
2008-02-17,0.22,
2008-02-18,0.22,38.0
2008-02-19,0.22,
2008-02-20,0.22,
2008-02-21,0.15,
2008-02-22,0.15,
2008-02-23,0.15,
2008-02-24,0.14,
2008-02-25,0.14,
2008-02-26,0.14,
2008-02-27,0.14,
2008-02-28,0.14,
2008-02-29,0.14,
2008-03-01,0.13,
2008-03-02,0.11,
2008-03-03,0.11,
2008-03-04,0.15,
2008-03-05,0.2,
2008-03-06,0.0,
2008-03-07,0.0,
2008-03-08,0.0,
2008-03-09,0.0,
2008-03-10,0.0,
2008-03-11,0.08,
2008-03-12,0.11,
2008-03-13,0.01,
2008-03-14,0.0,
2008-03-15,0.0,
2008-03-16,0.0,
2008-03-17,0.04,
2008-03-18,0.0,
2008-03-19,0.0,
2008-03-20,0.0,
2008-03-21,0.0,
2008-03-22,0.09,
2008-03-23,0.06,
2008-03-24,0.05,
2008-03-25,0.03,
2008-03-26,0.02,
2008-03-27,0.0,
2008-03-28,0.04,
2008-03-29,0.0,
2008-03-30,0.0,
2008-03-31,0.0,
2008-04-01,0.0,
2008-04-02,0.0,
2008-04-03,0.0,
2008-04-04,0.0,
2008-04-05,0.0,
2008-04-06,0.0,
2008-04-07,0.08,
2008-04-08,0.1,
2008-04-09,0.0,
2008-04-10,0.0,
2008-04-11,0.0,
2008-04-12,0.0,
2008-04-13,0.0,
2008-04-14,0.0,
2008-04-15,0.0,
2008-04-16,0.0,
2008-04-17,0.0,
2008-04-18,0.0,
2008-04-19,0.0,
2008-04-20,0.0,
2008-04-21,0.0,
2008-04-22,0.01,
2008-04-23,0.0,
2008-04-24,0.0,
2008-04-25,0.0,
2008-04-26,0.0,
2008-04-27,0.0,
2008-04-28,0.0,
2008-04-29,0.0,
2008-04-30,0.0,
