time,hs,swe_obs
2019-11-01,0.0,
2019-11-02,0.0,
2019-11-03,0.0,
2019-11-04,0.01,
2019-11-05,0.07,
2019-11-06,0.05,
2019-11-07,0.01,
2019-11-08,0.03,
2019-11-09,0.04,
2019-11-10,0.0,
2019-11-11,0.0,
2019-11-12,0.1,
2019-11-13,0.1,
2019-11-14,0.09,
2019-11-15,0.06,
2019-11-16,0.25,
2019-11-17,0.34,
2019-11-18,0.48,
2019-11-19,0.4,
2019-11-20,0.37,
2019-11-21,0.34,
2019-11-22,0.33,
2019-11-23,0.3,
2019-11-24,0.22,
2019-11-25,0.19,
2019-11-26,0.18,
2019-11-27,0.17,
2019-11-28,0.17,
2019-11-29,0.19,
2019-11-30,0.25,
2019-12-01,0.21,
2019-12-02,0.33,
2019-12-03,0.3,
2019-12-04,0.29,
2019-12-05,0.28,
2019-12-06,0.27,
2019-12-07,0.27,
2019-12-08,0.26,
2019-12-09,0.27,
2019-12-10,0.33,
2019-12-11,0.3,
2019-12-12,0.32,
2019-12-13,0.32,
2019-12-14,0.38,
2019-12-15,0.35,
2019-12-16,0.34,66.0
2019-12-17,0.3,
2019-12-18,0.28,
2019-12-19,0.28,
2019-12-20,0.28,
2019-12-21,0.28,
2019-12-22,0.37,
2019-12-23,0.39,
2019-12-24,0.42,
2019-12-25,0.61,
2019-12-26,0.57,
2019-12-27,0.58,
2019-12-28,0.55,
2019-12-29,0.54,
2019-12-30,0.53,
2019-12-31,0.52,
2020-01-01,0.52,
2020-01-02,0.52,
2020-01-03,0.5,
2020-01-04,0.52,
2020-01-05,0.51,
2020-01-06,0.51,
2020-01-07,0.5,
2020-01-08,0.49,120.0
2020-01-09,0.48,
2020-01-10,0.48,
2020-01-11,0.48,
2020-01-12,0.48,
2020-01-13,0.48,
2020-01-14,0.48,
2020-01-15,0.48,123.0
2020-01-16,0.47,
2020-01-17,0.47,
2020-01-18,0.53,
2020-01-19,0.54,
2020-01-20,0.53,
2020-01-21,0.53,
2020-01-22,0.52,
2020-01-23,0.51,
2020-01-24,0.51,
2020-01-25,0.5,
2020-01-26,0.5,
2020-01-27,0.49,
2020-01-28,0.5,
2020-01-29,0.7,
2020-01-30,0.8,
2020-01-31,0.77,165.0
2020-02-01,0.7,
2020-02-02,0.67,
2020-02-03,0.61,
2020-02-04,0.59,
2020-02-05,0.77,
2020-02-06,0.75,
2020-02-07,0.71,
2020-02-08,0.71,
2020-02-09,0.71,
2020-02-10,0.7,
2020-02-11,0.71,
2020-02-12,0.76,
2020-02-13,0.74,
2020-02-14,0.82,
2020-02-15,0.8,
2020-02-16,0.79,
2020-02-17,0.74,219.0
2020-02-18,0.7,
2020-02-19,0.7,
2020-02-20,0.74,
2020-02-21,0.71,
2020-02-22,0.69,
2020-02-23,0.69,
2020-02-24,0.66,
2020-02-25,0.65,
2020-02-26,0.67,
2020-02-27,0.76,
2020-02-28,0.92,
2020-02-29,0.86,
2020-03-01,0.84,
2020-03-02,0.83,227.0
2020-03-03,0.93,
2020-03-04,0.89,
2020-03-05,0.88,
2020-03-06,0.9,
2020-03-07,0.95,
2020-03-08,0.91,
2020-03-09,0.89,
2020-03-10,0.9,
2020-03-11,1.09,
2020-03-12,0.96,
2020-03-13,0.88,288.0
2020-03-14,0.86,
2020-03-15,0.85,
2020-03-16,0.84,
2020-03-17,0.82,
2020-03-18,0.79,
2020-03-19,0.77,
2020-03-20,0.76,
2020-03-21,0.73,
2020-03-22,0.74,
2020-03-23,0.68,
2020-03-24,0.68,
2020-03-25,0.67,
2020-03-26,0.66,
2020-03-27,0.66,
2020-03-28,0.63,
2020-03-29,0.6,
2020-03-30,0.6,
2020-03-31,0.6,
2020-04-01,0.6,
2020-04-02,0.6,
2020-04-03,0.59,
2020-04-04,0.57,
2020-04-05,0.52,
2020-04-06,0.5,145.0
2020-04-07,0.46,
2020-04-08,0.41,
2020-04-09,0.36,
2020-04-10,0.3,
2020-04-11,0.24,
2020-04-12,0.18,
2020-04-13,0.1,
2020-04-14,0.05,
2020-04-15,0.0,
2020-04-16,0.0,
2020-04-17,0.0,
2020-04-18,0.0,
2020-04-19,0.0,
2020-04-20,0.0,
2020-04-21,0.0,
2020-04-22,0.0,
2020-04-23,0.0,
2020-04-24,0.0,
2020-04-25,0.0,
2020-04-26,0.0,
2020-04-27,0.0,
2020-04-28,0.0,
2020-04-29,0.0,
2020-04-30,0.0,
