time,hs,swe_obs
1998-11-01,0.0,
1998-11-02,0.0,
1998-11-03,0.0,
1998-11-04,0.0,
1998-11-05,0.0,
1998-11-06,0.0,
1998-11-07,0.0,
1998-11-08,0.0,
1998-11-09,0.0,
1998-11-10,0.0,
1998-11-11,0.0,
1998-11-12,0.0,
1998-11-13,0.0,
1998-11-14,0.0,
1998-11-15,0.0,
1998-11-16,0.09,
1998-11-17,0.24,
1998-11-18,0.28,
1998-11-19,0.17,
1998-11-20,0.3,
1998-11-21,0.38,
1998-11-22,0.31,
1998-11-23,0.25,38.0
1998-11-24,0.23,
1998-11-25,0.2,
1998-11-26,0.19,
1998-11-27,0.17,
1998-11-28,0.23,
1998-11-29,0.17,
1998-11-30,0.15,26.0
1998-12-01,0.15,
1998-12-02,0.15,
1998-12-03,0.15,
1998-12-04,0.14,
1998-12-05,0.17,
1998-12-06,0.34,
1998-12-07,0.4,51.0
1998-12-08,0.65,
1998-12-09,0.49,
1998-12-10,0.41,
1998-12-11,0.5,
1998-12-12,0.45,
1998-12-13,0.28,
1998-12-14,0.21,64.0
1998-12-15,0.2,
1998-12-16,0.15,
1998-12-17,0.15,
1998-12-18,0.14,
1998-12-19,0.14,
1998-12-20,0.14,
1998-12-21,0.2,51.0
1998-12-22,0.35,
1998-12-23,0.3,
1998-12-24,0.28,
1998-12-25,0.29,
1998-12-26,0.25,
1998-12-27,0.25,
1998-12-28,0.21,64.0
1998-12-29,0.2,
1998-12-30,0.2,
1998-12-31,0.2,
1999-01-01,0.2,
1999-01-02,0.2,
1999-01-03,0.2,
1999-01-04,0.19,64.0
1999-01-05,0.16,
1999-01-06,0.15,
1999-01-07,0.14,
1999-01-08,0.14,
1999-01-09,0.17,
1999-01-10,0.17,
1999-01-11,0.16,64.0
1999-01-12,0.16,
1999-01-13,0.15,
1999-01-14,0.15,
1999-01-15,0.2,
1999-01-16,0.2,
1999-01-17,0.19,
1999-01-18,0.16,64.0
1999-01-19,0.16,
1999-01-20,0.16,
1999-01-21,0.16,
1999-01-22,0.16,
1999-01-23,0.16,
1999-01-24,0.16,
1999-01-25,0.16,64.0
1999-01-26,0.16,
1999-01-27,0.16,
1999-01-28,0.01,
1999-01-29,0.82,
1999-01-30,0.8,
1999-01-31,0.8,
1999-02-01,0.8,153.0
1999-02-02,0.75,
1999-02-03,0.7,
1999-02-04,0.75,
1999-02-05,0.6,
1999-02-06,0.7,
1999-02-07,0.85,
1999-02-08,0.96,153.0
1999-02-09,0.9,
1999-02-10,0.9,
1999-02-11,0.93,
1999-02-12,0.88,
1999-02-13,0.85,
1999-02-14,0.88,
1999-02-15,1.0,178.0
1999-02-16,0.8,
1999-02-17,0.83,
1999-02-18,0.95,
1999-02-19,1.04,
1999-02-20,1.04,
1999-02-21,0.9,
1999-02-22,0.89,280.0
1999-02-23,0.97,
1999-02-24,1.15,
1999-02-25,1.1,
1999-02-26,1.01,
1999-02-27,0.95,
1999-02-28,0.9,
1999-03-01,0.85,293.0
1999-03-02,0.8,
1999-03-03,0.75,
1999-03-04,0.7,
1999-03-05,0.68,
1999-03-06,0.66,
1999-03-07,0.71,
1999-03-08,0.71,255.0
1999-03-09,0.73,
1999-03-10,0.65,
1999-03-11,0.62,
1999-03-12,0.57,
1999-03-13,0.52,
1999-03-14,0.52,
1999-03-15,0.52,191.0
1999-03-16,0.51,
1999-03-17,0.51,
1999-03-18,0.51,
1999-03-19,0.5,
1999-03-20,0.54,
1999-03-21,0.56,
1999-03-22,0.5,153.0
1999-03-23,0.48,
1999-03-24,0.52,
1999-03-25,0.48,
1999-03-26,0.46,
1999-03-27,0.42,
1999-03-28,0.4,
1999-03-29,0.35,115.0
1999-03-30,0.28,
1999-03-31,0.22,
1999-04-01,0.05,
1999-04-02,0.0,
1999-04-03,0.0,
1999-04-04,0.0,
1999-04-05,0.0,
1999-04-06,0.0,
1999-04-07,0.0,
1999-04-08,0.0,
1999-04-09,0.0,
1999-04-10,0.0,
1999-04-11,0.0,
1999-04-12,0.0,
1999-04-13,0.0,
1999-04-14,0.0,
1999-04-15,0.0,
1999-04-16,0.0,
1999-04-17,0.1,
1999-04-18,0.0,
1999-04-19,0.0,
1999-04-20,0.0,
1999-04-21,0.0,
1999-04-22,0.0,
1999-04-23,0.0,
1999-04-24,0.0,
1999-04-25,0.0,
1999-04-26,0.0,
1999-04-27,0.0,
1999-04-28,0.0,
1999-04-29,0.0,
1999-04-30,0.0,
