time,hs,swe_obs
1999-11-01,0.0,
1999-11-02,0.0,
1999-11-03,0.0,
1999-11-04,0.0,
1999-11-05,0.0,
1999-11-06,0.0,
1999-11-07,0.06,
1999-11-08,0.06,
1999-11-09,0.08,
1999-11-10,0.1,
1999-11-11,0.15,
1999-11-12,0.13,
1999-11-13,0.11,
1999-11-14,0.08,
1999-11-15,0.1,
1999-11-16,0.09,
1999-11-17,0.08,
1999-11-18,0.14,
1999-11-19,0.15,
1999-11-20,0.15,
1999-11-21,0.15,
1999-11-22,0.22,31.0
1999-11-23,0.3,
1999-11-24,0.37,
1999-11-25,0.37,
1999-11-26,0.35,
1999-11-27,0.35,
1999-11-28,0.35,
1999-11-29,0.35,74.0
1999-11-30,0.35,
1999-12-01,0.35,
1999-12-02,0.34,
1999-12-03,0.31,
1999-12-04,0.29,
1999-12-05,0.35,
1999-12-06,0.33,74.0
1999-12-07,0.33,
1999-12-08,0.32,
1999-12-09,0.3,
1999-12-10,0.32,
1999-12-11,0.43,
1999-12-12,0.39,
1999-12-13,0.42,74.0
1999-12-14,0.42,
1999-12-15,0.44,
1999-12-16,0.44,
1999-12-17,0.44,
1999-12-18,0.44,
1999-12-19,0.43,
1999-12-20,0.44,76.0
1999-12-21,0.45,
1999-12-22,0.45,
1999-12-23,0.45,
1999-12-24,0.45,
1999-12-25,0.44,
1999-12-26,0.5,
1999-12-27,0.64,127.0
1999-12-28,0.67,
1999-12-29,0.67,
1999-12-30,0.68,
1999-12-31,0.66,
2000-01-01,0.66,
2000-01-02,0.66,
2000-01-03,0.66,127.0
2000-01-04,0.65,
2000-01-05,0.62,
2000-01-06,0.58,
2000-01-07,0.57,
2000-01-08,0.53,
2000-01-09,0.49,
2000-01-10,0.48,148.0
2000-01-11,0.46,
2000-01-12,0.45,
2000-01-13,0.45,
2000-01-14,0.45,
2000-01-15,0.45,
2000-01-16,0.44,
2000-01-17,0.44,125.0
2000-01-18,0.42,
2000-01-19,0.49,
2000-01-20,0.49,
2000-01-21,0.46,
2000-01-22,0.46,
2000-01-23,0.48,
2000-01-24,0.48,145.0
2000-01-25,0.48,
2000-01-26,0.48,
2000-01-27,0.48,
2000-01-28,0.48,
2000-01-29,0.47,
2000-01-30,0.45,
2000-01-31,0.41,150.0
2000-02-01,0.4,
2000-02-02,0.4,
2000-02-03,0.4,
2000-02-04,0.39,
2000-02-05,0.39,
2000-02-06,0.38,
2000-02-07,0.36,140.0
2000-02-08,0.32,
2000-02-09,0.32,
2000-02-10,0.34,
2000-02-11,0.32,
2000-02-12,0.34,
2000-02-13,0.32,
2000-02-14,0.33,140.0
2000-02-15,0.33,
2000-02-16,0.3,
2000-02-17,0.35,
2000-02-18,0.38,
2000-02-19,0.51,
2000-02-20,0.55,
2000-02-21,0.55,194.0
2000-02-22,0.55,
2000-02-23,0.53,
2000-02-24,0.51,
2000-02-25,0.48,
2000-02-26,0.44,
2000-02-27,0.41,
2000-02-28,0.39,148.0
2000-02-29,0.36,
2000-03-01,0.37,
2000-03-02,0.4,
2000-03-03,0.37,
2000-03-04,0.35,
2000-03-05,0.38,
2000-03-06,0.36,135.0
2000-03-07,0.36,
2000-03-08,0.34,
2000-03-09,0.32,
2000-03-10,0.29,
2000-03-11,0.28,
2000-03-12,0.26,
2000-03-13,0.24,98.0
2000-03-14,0.21,
2000-03-15,0.21,
2000-03-16,0.24,
2000-03-17,0.41,
2000-03-18,0.64,
2000-03-19,0.58,
2000-03-20,0.52,140.0
2000-03-21,0.47,
2000-03-22,0.4,
2000-03-23,0.34,
2000-03-24,0.3,
2000-03-25,0.26,
2000-03-26,0.19,
2000-03-27,0.35,
2000-03-28,0.44,
2000-03-29,0.39,
2000-03-30,0.39,
2000-03-31,0.3,
2000-04-01,0.22,
2000-04-02,0.14,
2000-04-03,0.08,5.0
2000-04-04,0.02,
2000-04-05,0.0,
2000-04-06,0.0,
2000-04-07,0.0,
2000-04-08,0.0,
2000-04-09,0.0,
2000-04-10,0.0,
2000-04-11,0.0,
2000-04-12,0.02,
2000-04-13,0.25,
2000-04-14,0.02,
2000-04-15,0.0,
2000-04-16,0.1,
2000-04-17,0.0,
2000-04-18,0.0,
2000-04-19,0.0,
2000-04-20,0.0,
2000-04-21,0.0,
2000-04-22,0.0,
2000-04-23,0.0,
2000-04-24,0.0,
2000-04-25,0.0,
2000-04-26,0.0,
2000-04-27,0.0,
2000-04-28,0.0,
2000-04-29,0.0,
2000-04-30,0.0,
