time,hs,swe_obs
2017-11-01,0.0,
2017-11-02,0.0,
2017-11-03,0.0,
2017-11-04,0.0,
2017-11-05,0.0,
2017-11-06,0.0,
2017-11-07,0.0,
2017-11-08,0.03,
2017-11-09,0.01,
2017-11-10,0.0,
2017-11-11,0.0,
2017-11-12,0.0,
2017-11-13,0.16,
2017-11-14,0.13,
2017-11-15,0.1,
2017-11-16,0.07,
2017-11-17,0.06,
2017-11-18,0.05,
2017-11-19,0.05,
2017-11-20,0.08,
2017-11-21,0.05,
2017-11-22,0.03,
2017-11-23,0.02,
2017-11-24,0.01,
2017-11-25,0.01,
2017-11-26,0.01,
2017-11-27,0.01,
2017-11-28,0.01,
2017-11-29,0.01,
2017-11-30,0.04,
2017-12-01,0.05,
2017-12-02,0.04,
2017-12-03,0.04,
2017-12-04,0.04,
2017-12-05,0.04,
2017-12-06,0.03,
2017-12-07,0.03,
2017-12-08,0.17,
2017-12-09,0.21,
2017-12-10,0.25,
2017-12-11,0.72,
2017-12-12,0.68,
2017-12-13,0.69,
2017-12-14,0.66,
2017-12-15,0.93,
2017-12-16,0.78,
2017-12-17,0.82,116.0
2017-12-18,0.81,
2017-12-19,0.92,
2017-12-20,0.8,
2017-12-21,0.77,
2017-12-22,0.75,
2017-12-23,0.68,
2017-12-24,0.65,
2017-12-25,0.64,
2017-12-26,0.6,
2017-12-27,0.59,
2017-12-28,0.68,
2017-12-29,0.65,
2017-12-30,0.85,
2017-12-31,0.76,172.0
2018-01-01,0.78,
2018-01-02,0.95,
2018-01-03,0.97,
2018-01-04,1.2,
2018-01-05,0.95,
2018-01-06,0.8,
2018-01-07,0.8,
2018-01-08,0.79,
2018-01-09,0.84,
2018-01-10,0.8,
2018-01-11,0.76,
2018-01-12,0.76,
2018-01-13,0.75,
2018-01-14,0.75,265.0
2018-01-15,0.75,
2018-01-16,0.79,
2018-01-17,0.95,
2018-01-18,1.05,
2018-01-19,1.3,
2018-01-20,1.28,
2018-01-21,1.35,
2018-01-22,1.55,
2018-01-23,1.45,
2018-01-24,1.38,
2018-01-25,1.36,
2018-01-26,1.35,
2018-01-27,1.33,
2018-01-28,1.3,
2018-01-29,1.3,
2018-01-30,1.28,
2018-01-31,1.27,
2018-02-01,1.28,
2018-02-02,1.33,
2018-02-03,1.32,397.0
2018-02-04,1.3,
2018-02-05,1.29,
2018-02-06,1.28,
2018-02-07,1.27,
2018-02-08,1.26,
2018-02-09,1.26,
2018-02-10,1.24,
2018-02-11,1.24,
2018-02-12,1.31,
2018-02-13,1.29,
2018-02-14,1.28,
2018-02-15,1.29,
2018-02-16,1.34,
2018-02-17,1.3,436.0
2018-02-18,1.28,
2018-02-19,1.28,
2018-02-20,1.27,
2018-02-21,1.26,
2018-02-22,1.26,
2018-02-23,1.25,
2018-02-24,1.25,
2018-02-25,1.24,
2018-02-26,1.24,
2018-02-27,1.24,
2018-02-28,1.24,
2018-03-01,1.3,
2018-03-02,1.38,
2018-03-03,1.42,482.0
2018-03-04,1.43,
2018-03-05,1.36,
2018-03-06,1.32,
2018-03-07,1.3,
2018-03-08,1.36,
2018-03-09,1.3,
2018-03-10,1.26,
2018-03-11,1.24,
2018-03-12,1.23,
2018-03-13,1.27,
2018-03-14,1.34,
2018-03-15,1.24,
2018-03-16,1.21,
2018-03-17,1.21,
2018-03-18,1.3,489.0
2018-03-19,1.25,
2018-03-20,1.22,
2018-03-21,1.21,
2018-03-22,1.19,
2018-03-23,1.19,
2018-03-24,1.16,
2018-03-25,1.13,
2018-03-26,1.1,
2018-03-27,1.08,
2018-03-28,1.14,
2018-03-29,1.07,
2018-03-30,1.02,
2018-03-31,1.2,458.0
2018-04-01,1.19,
2018-04-02,1.11,
2018-04-03,1.05,
2018-04-04,1.0,
2018-04-05,0.97,
2018-04-06,0.9,
2018-04-07,0.87,
2018-04-08,0.82,
2018-04-09,0.76,
2018-04-10,0.71,
2018-04-11,0.67,
2018-04-12,0.63,
2018-04-13,0.6,
2018-04-14,0.57,260.0
2018-04-15,0.53,
2018-04-16,0.47,
2018-04-17,0.44,
2018-04-18,0.4,
2018-04-19,0.35,
2018-04-20,0.25,
2018-04-21,0.12,
2018-04-22,0.0,
2018-04-23,0.0,
2018-04-24,0.0,
2018-04-25,0.0,
2018-04-26,0.0,
2018-04-27,0.0,
2018-04-28,0.0,
2018-04-29,0.0,
2018-04-30,0.0,
