time,hs,swe_obs
2009-11-01,0.0,
2009-11-02,0.0,
2009-11-03,0.16,
2009-11-04,0.14,
2009-11-05,0.16,
2009-11-06,0.12,
2009-11-07,0.11,
2009-11-08,0.05,
2009-11-09,0.1,
2009-11-10,0.1,
2009-11-11,0.08,
2009-11-12,0.06,
2009-11-13,0.03,
2009-11-14,0.0,
2009-11-15,0.0,
2009-11-16,0.0,
2009-11-17,0.0,
2009-11-18,0.0,
2009-11-19,0.0,
2009-11-20,0.0,
2009-11-21,0.0,
2009-11-22,0.0,
2009-11-23,0.0,
2009-11-24,0.0,
2009-11-25,0.0,
2009-11-26,0.0,
2009-11-27,0.0,
2009-11-28,0.01,
2009-11-29,0.0,
2009-11-30,0.12,
2009-12-01,0.4,
2009-12-02,0.35,
2009-12-03,0.3,
2009-12-04,0.3,
2009-12-05,0.32,
2009-12-06,0.3,
2009-12-07,0.28,
2009-12-08,0.25,
2009-12-09,0.34,
2009-12-10,0.3,
2009-12-11,0.33,
2009-12-12,0.36,
2009-12-13,0.36,
2009-12-14,0.35,70.0
2009-12-15,0.33,
2009-12-16,0.34,
2009-12-17,0.31,
2009-12-18,0.3,
2009-12-19,0.3,
2009-12-20,0.29,
2009-12-21,0.29,
2009-12-22,0.35,
2009-12-23,0.47,
2009-12-24,0.46,
2009-12-25,0.35,
2009-12-26,0.54,
2009-12-27,0.47,
2009-12-28,0.44,112.0
2009-12-29,0.44,
2009-12-30,0.44,
2009-12-31,0.46,
2010-01-01,0.51,
2010-01-02,0.55,
2010-01-03,0.6,
2010-01-04,0.55,
2010-01-05,0.55,
2010-01-06,0.53,
2010-01-07,0.55,
2010-01-08,0.6,
2010-01-09,0.61,
2010-01-10,0.66,
2010-01-11,0.63,140.0
2010-01-12,0.68,
2010-01-13,0.66,
2010-01-14,0.64,
2010-01-15,0.63,
2010-01-16,0.61,
2010-01-17,0.63,
2010-01-18,0.65,152.0
2010-01-19,0.66,
2010-01-20,0.64,
2010-01-21,0.64,
2010-01-22,0.65,
2010-01-23,0.65,
2010-01-24,0.64,
2010-01-25,0.63,157.0
2010-01-26,0.62,
2010-01-27,0.62,
2010-01-28,0.62,
2010-01-29,0.66,
2010-01-30,0.65,
2010-01-31,0.64,
2010-02-01,0.64,160.0
2010-02-02,0.64,
2010-02-03,0.65,
2010-02-04,0.67,
2010-02-05,0.66,
2010-02-06,0.73,
2010-02-07,0.83,175.0
2010-02-08,0.8,
2010-02-09,0.76,
2010-02-10,0.75,
2010-02-11,0.73,
2010-02-12,0.75,
2010-02-13,0.73,
2010-02-14,0.71,
2010-02-15,0.7,175.0
2010-02-16,0.69,
2010-02-17,0.69,
2010-02-18,0.69,
2010-02-19,0.68,
2010-02-20,0.82,
2010-02-21,0.8,
2010-02-22,0.79,
2010-02-23,0.78,180.0
2010-02-24,0.75,
2010-02-25,0.75,
2010-02-26,0.73,
2010-02-27,0.94,
2010-02-28,0.84,
2010-03-01,0.84,195.0
2010-03-02,0.81,
2010-03-03,0.8,
2010-03-04,0.8,
2010-03-05,0.86,
2010-03-06,0.88,
2010-03-07,0.93,
2010-03-08,0.88,
2010-03-09,0.87,
2010-03-10,1.03,
2010-03-11,1.21,
2010-03-12,1.05,
2010-03-13,1.0,
2010-03-14,0.98,
2010-03-15,0.96,
2010-03-16,0.94,220.0
2010-03-17,0.99,
2010-03-18,0.96,
2010-03-19,0.92,
2010-03-20,0.85,
2010-03-21,0.82,
2010-03-22,0.8,190.0
2010-03-23,0.71,
2010-03-24,0.65,
2010-03-25,0.61,
2010-03-26,0.58,
2010-03-27,0.7,
2010-03-28,0.55,
2010-03-29,0.54,130.0
2010-03-30,0.52,
2010-03-31,0.6,
2010-04-01,0.57,
2010-04-02,0.62,
2010-04-03,0.59,
2010-04-04,0.51,
2010-04-05,0.56,
2010-04-06,0.59,80.0
2010-04-07,0.5,
2010-04-08,0.4,
2010-04-09,0.35,
2010-04-10,0.25,
2010-04-11,0.35,
2010-04-12,0.3,
2010-04-13,0.28,
2010-04-14,0.25,
2010-04-15,0.22,
2010-04-16,0.2,
2010-04-17,0.18,
2010-04-18,0.15,
2010-04-19,0.1,
2010-04-20,0.0,
2010-04-21,0.0,
2010-04-22,0.0,
2010-04-23,0.0,
2010-04-24,0.0,
2010-04-25,0.0,
2010-04-26,0.0,
2010-04-27,0.0,
2010-04-28,0.0,
2010-04-29,0.0,
2010-04-30,0.0,
