time,hs,swe_obs
2004-11-01,0.0,0.0
2004-11-02,0.0,0.0
2004-11-03,0.0,0.0
2004-11-04,0.0,0.0
2004-11-05,0.0,0.0
2004-11-06,0.0,0.0
2004-11-07,0.0,0.0
2004-11-08,0.2,12.0
2004-11-09,0.15,12.0
2004-11-10,0.15,12.0
2004-11-11,0.16,14.0
2004-11-12,0.11,16.0
2004-11-13,0.08,16.0
2004-11-14,0.18,20.0
2004-11-15,0.2,22.0
2004-11-16,0.2,22.0
2004-11-17,0.14,22.0
2004-11-18,0.12,22.0
2004-11-19,0.12,22.0
2004-11-20,0.3,38.0
2004-11-21,0.3,40.0
2004-11-22,0.3,40.0
2004-11-23,0.28,40.0
2004-11-24,0.25,42.0
2004-11-25,0.23,42.0
2004-11-26,0.21,42.0
2004-11-27,0.2,42.0
2004-11-28,0.2,42.0
2004-11-29,0.2,42.0
2004-11-30,0.2,44.0
2004-12-01,0.22,44.0
2004-12-02,0.22,44.0
2004-12-03,0.21,46.0
2004-12-04,0.21,46.0
2004-12-05,0.21,46.0
2004-12-06,0.2,46.0
2004-12-07,0.2,46.0
2004-12-08,0.18,46.0
2004-12-09,0.18,46.0
2004-12-10,0.18,46.0
2004-12-11,0.18,46.0
2004-12-12,0.16,46.0
2004-12-13,0.16,46.0
2004-12-14,0.16,46.0
2004-12-15,0.15,46.0
2004-12-16,0.15,46.0
2004-12-17,0.15,46.0
2004-12-18,0.32,54.0
2004-12-19,0.36,58.0
2004-12-20,0.52,74.0
2004-12-21,0.46,74.0
2004-12-22,0.44,74.0
2004-12-23,0.43,74.0
2004-12-24,0.4,74.0
2004-12-25,0.39,74.0
2004-12-26,0.39,74.0
2004-12-27,0.45,76.0
2004-12-28,0.48,80.0
2004-12-29,0.55,84.0
2004-12-30,0.55,84.0
2004-12-31,0.52,84.0
2005-01-01,0.53,88.0
2005-01-02,0.5,88.0
2005-01-03,0.62,96.0
2005-01-04,0.57,98.0
2005-01-05,0.54,98.0
2005-01-06,0.53,98.0
2005-01-07,0.55,102.0
2005-01-08,0.54,102.0
2005-01-09,0.52,102.0
2005-01-10,0.5,102.0
2005-01-11,0.5,102.0
2005-01-12,0.5,102.0
2005-01-13,0.52,104.0
2005-01-14,0.54,104.0
2005-01-15,0.52,104.0
2005-01-16,0.5,104.0
2005-01-17,0.5,106.0
2005-01-18,0.5,106.0
2005-01-19,0.6,110.0
2005-01-20,0.55,110.0
2005-01-21,0.68,122.0
2005-01-22,1.05,158.0
2005-01-23,1.0,158.0
2005-01-24,0.94,158.0
2005-01-25,1.0,168.0
2005-01-26,0.97,169.0
2005-01-27,0.95,170.0
2005-01-28,0.95,170.0
2005-01-29,0.92,170.0
2005-01-30,0.9,170.0
2005-01-31,0.9,170.0
2005-02-01,1.2,186.0
2005-02-02,1.25,192.0
2005-02-03,1.27,205.0
2005-02-04,1.24,205.0
2005-02-05,1.23,205.0
2005-02-06,1.15,205.0
2005-02-07,1.1,205.0
2005-02-08,1.08,205.0
2005-02-09,1.05,205.0
2005-02-10,1.03,205.0
2005-02-11,1.03,205.0
2005-02-12,1.01,209.0
2005-02-13,1.05,219.0
2005-02-14,1.22,233.0
2005-02-15,1.2,237.0
2005-02-16,1.21,241.0
2005-02-17,1.19,245.0
2005-02-18,1.19,245.0
2005-02-19,1.15,245.0
2005-02-20,1.15,245.0
2005-02-21,1.19,247.0
2005-02-22,1.15,249.0
2005-02-23,1.15,249.0
2005-02-24,1.12,249.0
2005-02-25,1.12,249.0
2005-02-26,1.11,249.0
2005-02-27,1.11,249.0
2005-02-28,1.12,249.0
2005-03-01,1.1,251.0
2005-03-02,1.1,249.0
2005-03-03,1.1,249.0
2005-03-04,1.1,249.0
2005-03-05,1.1,249.0
2005-03-06,1.12,251.0
2005-03-07,1.14,251.0
2005-03-08,1.19,253.0
2005-03-09,1.15,253.0
2005-03-10,1.22,261.0
2005-03-11,1.18,263.0
2005-03-12,1.16,263.0
2005-03-13,1.18,265.0
2005-03-14,1.14,265.0
2005-03-15,1.12,265.0
2005-03-16,1.1,263.0
2005-03-17,1.07,265.0
2005-03-18,1.04,252.0
2005-03-19,0.98,249.0
2005-03-20,0.93,254.0
2005-03-21,0.9,250.0
2005-03-22,0.85,247.0
2005-03-23,0.83,251.0
2005-03-24,0.8,246.0
2005-03-25,0.76,251.0
2005-03-26,0.75,245.0
2005-03-27,0.74,245.0
2005-03-28,0.82,255.0
2005-03-29,0.76,255.0
2005-03-30,0.76,257.0
2005-03-31,0.75,259.0
2005-04-01,0.72,260.0
2005-04-02,0.71,254.0
2005-04-03,0.7,250.0
2005-04-04,0.7,244.0
2005-04-05,0.68,237.0
2005-04-06,0.67,232.0
2005-04-07,0.65,229.0
2005-04-08,0.65,233.0
2005-04-09,0.71,231.0
2005-04-10,0.74,235.0
2005-04-11,0.7,237.0
2005-04-12,0.67,234.0
2005-04-13,0.6,229.0
2005-04-14,0.6,221.0
2005-04-15,0.57,209.0
2005-04-16,0.57,197.0
2005-04-17,0.55,203.0
2005-04-18,0.6,193.0
2005-04-19,0.59,197.0
2005-04-20,0.65,205.0
2005-04-21,0.66,209.0
2005-04-22,0.63,210.0
2005-04-23,0.59,205.0
2005-04-24,0.55,201.0
2005-04-25,0.55,197.0
2005-04-26,0.6,199.0
2005-04-27,0.56,189.0
2005-04-28,0.5,177.0
2005-04-29,0.48,165.0
2005-04-30,0.45,149.0
