time,hs,swe_obs
2000-11-01,0.14,8.0
2000-11-02,0.1,8.0
2000-11-03,0.07,8.0
2000-11-04,0.2,18.0
2000-11-05,0.25,26.0
2000-11-06,0.2,26.0
2000-11-07,0.26,32.0
2000-11-08,0.19,32.0
2000-11-09,0.1,32.0
2000-11-10,0.1,32.0
2000-11-11,0.1,32.0
2000-11-12,0.1,32.0
2000-11-13,0.09,32.0
2000-11-14,0.09,32.0
2000-11-15,0.1,36.0
2000-11-16,0.2,40.0
2000-11-17,0.15,40.0
2000-11-18,0.35,58.0
2000-11-19,0.41,64.0
2000-11-20,0.38,64.0
2000-11-21,0.4,64.0
2000-11-22,0.4,68.0
2000-11-23,0.4,68.0
2000-11-24,0.4,68.0
2000-11-25,0.41,72.0
2000-11-26,0.44,76.0
2000-11-27,0.42,76.0
2000-11-28,0.43,76.0
2000-11-29,0.42,80.0
2000-11-30,0.4,80.0
2000-12-01,0.4,80.0
2000-12-02,0.4,80.0
2000-12-03,0.38,80.0
2000-12-04,0.37,80.0
2000-12-05,0.36,80.0
2000-12-06,0.36,80.0
2000-12-07,0.36,81.0
2000-12-08,0.35,80.0
2000-12-09,0.4,82.0
2000-12-10,0.42,84.0
2000-12-11,0.4,84.0
2000-12-12,0.4,84.0
2000-12-13,0.36,84.0
2000-12-14,0.36,84.0
2000-12-15,0.44,88.0
2000-12-16,0.63,102.0
2000-12-17,0.61,104.0
2000-12-18,0.6,104.0
2000-12-19,0.58,106.0
2000-12-20,0.65,112.0
2000-12-21,0.6,112.0
2000-12-22,0.55,112.0
2000-12-23,0.54,112.0
2000-12-24,0.54,112.0
2000-12-25,0.54,112.0
2000-12-26,0.55,112.0
2000-12-27,0.57,114.0
2000-12-28,0.58,114.0
2000-12-29,0.6,116.0
2000-12-30,0.68,124.0
2000-12-31,0.65,124.0
2001-01-01,0.65,124.0
2001-01-02,0.6,124.0
2001-01-03,0.64,128.0
2001-01-04,0.7,130.0
2001-01-05,0.65,132.0
2001-01-06,0.63,132.0
2001-01-07,0.63,134.0
2001-01-08,0.87,146.0
2001-01-09,0.95,154.0
2001-01-10,0.94,154.0
2001-01-11,0.84,154.0
2001-01-12,0.81,154.0
2001-01-13,0.8,154.0
2001-01-14,0.79,154.0
2001-01-15,0.78,154.0
2001-01-16,0.78,154.0
2001-01-17,0.75,154.0
2001-01-18,0.74,154.0
2001-01-19,0.74,154.0
2001-01-20,0.74,154.0
2001-01-21,0.74,156.0
2001-01-22,0.73,156.0
2001-01-23,0.73,158.0
2001-01-24,0.73,158.0
2001-01-25,0.78,162.0
2001-01-26,0.88,172.0
2001-01-27,0.93,180.0
2001-01-28,0.94,184.0
2001-01-29,0.94,184.0
2001-01-30,0.88,184.0
2001-01-31,0.9,184.0
2001-02-01,0.92,184.0
2001-02-02,0.92,186.0
2001-02-03,1.05,194.0
2001-02-04,1.17,204.0
2001-02-05,1.08,208.0
2001-02-06,1.08,208.0
2001-02-07,0.99,208.0
2001-02-08,0.97,208.0
2001-02-09,0.94,208.0
2001-02-10,1.1,216.0
2001-02-11,1.08,216.0
2001-02-12,1.08,216.0
2001-02-13,1.0,218.0
2001-02-14,1.0,220.0
2001-02-15,0.95,220.0
2001-02-16,0.9,220.0
2001-02-17,0.9,218.0
2001-02-18,0.99,224.0
2001-02-19,0.99,226.0
2001-02-20,1.02,226.0
2001-02-21,1.05,228.0
2001-02-22,1.2,240.0
2001-02-23,1.4,266.0
2001-02-24,1.52,288.0
2001-02-25,1.55,292.0
2001-02-26,1.46,292.0
2001-02-27,1.37,292.0
2001-02-28,1.37,292.0
2001-03-01,1.32,292.0
2001-03-02,1.32,292.0
2001-03-03,1.32,294.0
2001-03-04,1.25,294.0
2001-03-05,1.28,298.0
2001-03-06,1.27,300.0
2001-03-07,1.23,300.0
2001-03-08,1.19,300.0
2001-03-09,1.17,302.0
2001-03-10,1.2,308.0
2001-03-11,1.18,308.0
2001-03-12,1.15,306.0
2001-03-13,1.28,322.0
2001-03-14,1.37,336.0
2001-03-15,1.39,340.0
2001-03-16,1.26,342.0
2001-03-17,1.16,340.0
2001-03-18,1.17,342.0
2001-03-19,1.16,342.0
2001-03-20,1.15,344.0
2001-03-21,1.13,344.0
2001-03-22,1.1,348.0
2001-03-23,1.15,354.0
2001-03-24,1.05,346.0
2001-03-25,1.0,340.0
2001-03-26,1.06,348.0
2001-03-27,1.06,348.0
2001-03-28,1.0,350.0
2001-03-29,1.0,358.0
2001-03-30,1.1,364.0
2001-03-31,1.22,378.0
2001-04-01,1.1,380.0
2001-04-02,1.05,380.0
2001-04-03,1.02,372.0
2001-04-04,1.0,374.0
2001-04-05,1.1,370.0
2001-04-06,1.08,370.0
2001-04-07,1.0,372.0
2001-04-08,1.28,394.0
2001-04-09,1.35,402.0
2001-04-10,1.3,408.0
2001-04-11,1.37,422.0
2001-04-12,1.34,430.0
2001-04-13,1.35,434.0
2001-04-14,1.36,440.0
2001-04-15,1.3,442.0
2001-04-16,1.4,454.0
2001-04-17,1.4,460.0
2001-04-18,1.35,464.0
2001-04-19,1.43,468.0
2001-04-20,1.53,480.0
2001-04-21,1.54,490.0
2001-04-22,1.65,502.0
2001-04-23,1.57,506.0
2001-04-24,1.4,503.0
2001-04-25,1.35,500.0
2001-04-26,1.45,498.0
2001-04-27,1.29,496.0
2001-04-28,1.29,492.0
2001-04-29,1.26,480.0
2001-04-30,1.22,470.0
