iteration,rmse,bias,rho.max,rho.null,c.ov,k.ov,k.exp,tau,eta.null
190,40.68790821864614,20.902205840075595,425.0,99.99896911892391,0.0005000024297100981,0.5049980058648159,0.10500000099999998,0.030000123947176577,4999984.298457844
191,40.68790821864614,20.902205840075595,425.0,99.99896911892391,0.0005000024297100981,0.5049980058648159,0.10499999999999998,0.030000124947176576,4999984.298457844
192,40.687907999243095,20.902205587787854,425.0,99.99896911892391,0.0005000024297100981,0.5049980058648159,0.10499999999999998,0.030000123947176577,4999984.398457844
193,40.687472043926924,20.90156944983736,425.0,99.99800335028009,0.0005000029561340097,0.5049974118857523,0.10499999999999998,0.030000162633985628,4999979.85757238
194,40.687472043926924,20.90156944983736,425.00001,99.99800335028009,0.0005000029561340097,0.5049974118857523,0.10499999999999998,0.030000162633985628,4999979.85757238
195,40.68747680570185,20.901576302111334,425.0,99.99801335028008,0.0005000029561340097,0.5049974118857523,0.10499999999999998,0.030000162633985628,4999979.85757238
196,40.68747220364234,20.901569618419682,425.0,99.99800335028009,0.0005000029661340098,0.5049974118857523,0.10499999999999998,0.030000162633985628,4999979.85757238
197,40.687471950331684,20.90156936054636,425.0,99.99800335028009,0.0005000029561340097,0.5049974218857524,0.10499999999999998,0.030000162633985628,4999979.85757238
198,40.687472043926924,20.90156944983736,425.0,99.99800335028009,0.0005000029561340097,0.5049974118857523,0.10500000099999998,0.030000162633985628,4999979.85757238
199,40.687472043926924,20.90156944983736,425.0,99.99800335028009,0.0005000029561340097,0.5049974118857523,0.10499999999999998,0.030000163633985628,4999979.85757238
200,40.68747182452619,20.901569197547083,425.0,99.99800335028009,0.0005000029561340097,0.5049974118857523,0.10499999999999998,0.030000162633985628,4999979.95757238
201,40.68993995038789,20.906133822637514,425.0,99.99767498894118,0.0005000031351181397,0.5049972099328706,0.10499999999999998,0.030000175787500707,4999978.3476713225
202,40.68993995038789,20.906133822637514,425.00001,99.99767498894118,0.0005000031351181397,0.5049972099328706,0.10499999999999998,0.030000175787500707,4999978.3476713225
203,40.68994471207344,20.906140674242558,425.0,99.99768498894119,0.0005000031351181397,0.5049972099328706,0.10499999999999998,0.030000175787500707,4999978.3476713225
204,40.689940110108765,20.906133991235954,425.0,99.99767498894118,0.0005000031451181397,0.5049972099328706,0.10499999999999998,0.030000175787500707,4999978.3476713225
205,40.689939856784065,20.906133733325802,425.0,99.99767498894118,0.0005000031351181397,0.5049972199328706,0.10499999999999998,0.030000175787500707,4999978.3476713225
206,40.68993995038789,20.906133822637514,425.0,99.99767498894118,0.0005000031351181397,0.5049972099328706,0.10500000099999998,0.030000175787500707,4999978.3476713225
207,40.68993995038789,20.906133822637514,425.0,99.99767498894118,0.0005000031351181397,0.5049972099328706,0.10499999999999998,0.030000176787500707,4999978.3476713225
208,40.6899397308909,20.9061335701823,425.0,99.99767498894118,0.0005000031351181397,0.5049972099328706,0.10499999999999998,0.030000175787500707,4999978.447671323
209,40.68747063111307,20.901567388471516,425.0,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
210,40.68747063111307,20.901567388471516,425.00001,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
211,40.687475392887436,20.901574240745383,425.0,99.99801022200042,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
212,40.687470790828414,20.9015675570538,425.0,99.99800022200043,0.0005000029678391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
213,40.687470537517854,20.90156729918053,425.0,99.99800022200043,0.0005000029578391813,0.5049974199617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
214,40.68747063111307,20.901567388471516,425.0,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10500000099999998,0.030000162759298413,4999979.8431876395
215,40.68747063111307,20.901567388471516,425.0,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000163759298412,4999979.8431876395
216,40.68747041171232,20.90156713618123,425.0,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.94318764
217,40.68998988943783,20.906206679875794,425.0,99.99778556818133,0.0005000030748432938,0.5049972779426926,0.10499999999999998,0.03000017135791193,4999978.85614687
218,40.68998988943783,20.906206679875794,425.00001,99.99778556818133,0.0005000030748432938,0.5049972779426926,0.10499999999999998,0.03000017135791193,4999978.85614687
219,40.689994651142904,20.90621353148388,425.0,99.99779556818132,0.0005000030748432938,0.5049972779426926,0.10499999999999998,0.03000017135791193,4999978.85614687
220,40.6899900491592,20.90620684847435,425.0,99.99778556818133,0.0005000030848432939,0.5049972779426926,0.10499999999999998,0.03000017135791193,4999978.85614687
221,40.68998979583368,20.906206590563983,425.0,99.99778556818133,0.0005000030748432938,0.5049972879426926,0.10499999999999998,0.03000017135791193,4999978.85614687
222,40.68998988943783,20.906206679875794,425.0,99.99778556818133,0.0005000030748432938,0.5049972779426926,0.10500000099999998,0.03000017135791193,4999978.85614687
223,40.68998988943783,20.906206679875794,425.0,99.99778556818133,0.0005000030748432938,0.5049972779426926,0.10499999999999998,0.030000172357911928,4999978.85614687
224,40.689989669940545,20.90620642742086,425.0,99.99778556818133,0.0005000030748432938,0.5049972779426926,0.10499999999999998,0.03000017135791193,4999978.956146871
225,40.68747063111307,20.901567388471516,425.0,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
226,40.68747063111307,20.901567388471516,425.00001,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
227,40.687475392887436,20.901574240745383,425.0,99.99801022200042,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
228,40.687470790828414,20.9015675570538,425.0,99.99800022200043,0.0005000029678391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
229,40.687470537517854,20.90156729918053,425.0,99.99800022200043,0.0005000029578391813,0.5049974199617587,0.10499999999999998,0.030000162759298413,4999979.8431876395
230,40.68747063111307,20.901567388471516,425.0,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10500000099999998,0.030000162759298413,4999979.8431876395
231,40.68747063111307,20.901567388471516,425.0,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000163759298412,4999979.8431876395
232,40.68747041171232,20.90156713618123,425.0,99.99800022200043,0.0005000029578391813,0.5049974099617587,0.10499999999999998,0.030000162759298413,4999979.94318764
