iteration,rmse,bias,rho.max,rho.null,c.ov,k.ov,k.exp,tau,eta.null
97,41.26312151791029,-10.082159021251572,422.14733751225725,81.57244702618593,7.404980998312649e-05,0.12185211801539853,0.17790421462224187,0.051125842790975276,5948904.589691816
98,44.601240187807655,17.11149944628222,395.35213057874006,95.94797311109387,0.0008818438558091581,0.3852410688302582,0.1659924133952105,0.03219605749820683,12234399.205405893
99,81.78313766802151,-51.20970697478812,369.59034969603283,70.54326531794852,5.960836878876217e-05,0.8635884985753588,0.11553018658230649,0.03564041681474736,18653128.52349776
100,48.13229442634226,-21.628692602763376,405.2814510585647,82.70974586943515,0.0004725324331638297,0.06359419710711461,0.1394462696152894,0.05809045725351902,18352748.02921812
101,50.22598130309327,-20.652452306832352,451.53962090995,75.82783753230524,0.00030332663391686445,0.2949716820606282,0.09525765525425062,0.012356612160596827,14356195.364617668
102,59.07010412110327,38.211310315784836,407.01891507508066,118.95289013629774,0.000870259978912576,0.5467757119271195,0.02517951128610478,0.01243906582611656,13772280.629763491
103,49.026720334307825,24.269410057756843,375.05620320273664,93.05028294677231,0.0005154115781853031,0.261365563862608,0.021421191471018952,0.0110910614953324,6276717.6473993575
104,40.67962764567015,0.41684188492356683,475.8015399426498,92.57790994220625,0.000820196711909188,0.8080425333081446,0.15208410538296457,0.029064734416093682,15921176.946366925
105,45.12788263677404,18.661209882040065,409.3466351924394,114.54517201557641,0.0009181943373008842,0.8132415821773391,0.03441734441246891,0.05239842057280505,13646809.637085024
106,41.491401152008024,9.205534177862896,416.6574248238825,88.42513693907377,0.0008464659913892932,0.6466175434307393,0.1073156067473979,0.017813978315959256,10264789.263782153
107,39.744826134308774,-1.1860851097711678,459.24075277250927,94.07249530516668,0.00026568850343559587,0.6421212220269626,0.11258210950542039,0.04917059256585665,7034826.937532684
108,40.26302724906318,-1.2621222356511672,464.704421848979,97.27963019816131,0.00022727039999352415,0.6541083142610449,0.06026153724158337,0.04984962788513956,7337063.3132336605
109,39.897686748930894,-8.205505236634291,436.84511291960837,76.14944372951568,0.0004034053939627021,0.17328403276402043,0.1368344808653794,0.0553206540929975,7302854.851053161
110,43.15064120977535,-10.437286290203616,412.70989920816163,88.66505360254192,0.00040276969119015565,0.6023203948447378,0.07789031079951535,0.04265695128789859,11459780.701489775
111,63.93892335055717,42.38137837203449,402.7116802532206,112.89216049960348,0.0009919669609767235,0.822922984023055,0.05548694266083561,0.01954137473683549,4471402.917130861
112,41.67984512402799,9.452903509754444,419.3913410049324,95.69733931994668,0.0002832609304291615,0.4224140477959885,0.046477611970901736,0.013618047608957656,8099869.168591341
113,51.17901556403498,-17.868907560186116,374.3237708790245,94.14263298947432,0.0001336335252786433,0.42206902960970755,0.03234589098926546,0.042545590284743924,14139570.368788382
114,42.217480905891804,7.862368607831883,380.71811289032695,94.73044976806037,0.0006607353795952339,0.8317753841181683,0.048433492945016435,0.010074283104922001,11207400.767518418
115,41.029131064147684,8.656633019622706,397.86091013300745,81.51007567984273,0.000463059719785524,0.31097022326896295,0.0594898805268473,0.04058545329775293,5459602.695407425
116,45.02763691940569,17.267650005476536,426.2858618515702,95.49746822499992,0.0008432239822648225,0.30848606441311754,0.04726658439761504,0.03411543775152682,11856073.5058224
117,42.41223013149986,-2.450073485936347,388.9169318441435,85.35847963050341,0.0007812304439287789,0.7831875161512094,0.07853566621485303,0.015356423182164035,13230060.330194049
118,71.29320875731722,-42.355702417176644,452.09669422619896,79.502012158778,0.0002668860235166343,0.7282384456733285,0.0987486453510161,0.05501273685019425,19626937.79694857
119,44.63961106596766,-14.943627654461649,414.91809925694673,74.65687868388645,0.0003762055408873419,0.5465127527046798,0.06411473967805571,0.026806880424795038,9401174.48013309
120,41.243909659152614,-7.266151252609659,400.52034291723106,89.92715232348786,0.0007279438202505064,0.569050272990296,0.03635625885953235,0.05665661002855926,13440975.436593227
121,45.10955524855,20.07911777839165,415.2799631515624,106.81624685424751,0.0004911955009752544,0.47798802585103783,0.07206312626972877,0.010872591733714486,12056393.627107935
122,64.51027483088944,37.74177608376758,497.4017615230938,77.55514603725968,0.0009226260994118794,0.36017793500080153,0.07014876012858898,0.025646612696060743,2718800.218527983
123,45.76846316923449,-10.441919413148963,388.9504480013215,99.43945511026884,0.0003360369971860582,0.9461499452162654,0.05295311455929655,0.05512024674428222,11657014.982753674
124,40.99148409733499,6.770546400758799,448.74842943038453,104.86333140439453,0.0003452897808218763,0.7785604723263639,0.05211000311583107,0.03123861293326069,10436681.776850553
125,42.82338842910883,-1.0831870542058957,475.27199261232767,105.05766572145833,0.00029192414864325086,0.6313402810144622,0.14336769487950374,0.04002065870291474,13692324.658681523
126,62.513289037904016,39.40115438958365,423.25317764087055,102.76159316898689,0.0009474752552042018,0.6777559245725138,0.022058252749957583,0.025854545783057396,3909044.284667016
127,44.00014046980795,17.139364677044494,444.60507067381775,114.58739541916566,0.0006776397900092663,0.8103942026027069,0.026997729043962443,0.034929698144825216,16431363.966110548
128,42.094743887255234,-11.553629487239911,400.9441723676598,74.02151799765689,0.0003649752590552919,0.08485813287760524,0.029374313288867124,0.020822960166005648,11027045.103441115
129,38.95678064422562,1.9378487515676677,445.61255683085847,77.0530780090132,0.0001652853248584672,0.6749604064771703,0.0993276421311712,0.031757299264124544,4293564.1478908565
130,62.71391552688768,-32.26920089269631,432.506489820121,80.91163562256587,0.00022792316756929058,0.5631549835816088,0.08972391707520055,0.03169010793557434,19946464.72415606
131,51.69404094278149,-12.53666905175286,457.5260339437772,103.44023017438049,3.898028168180964e-05,0.5823251598164962,0.11904408044787708,0.04046952431610613,13670100.434807504
132,57.14662073965314,35.60308117294369,399.493531851296,111.14203257601864,9.457557743401977e-05,0.9246017046444848,0.1313113627722718,0.03452444911910668,2314673.5825381195
133,39.65217104378876,6.909156957657231,401.1316411969119,87.89012279882267,7.595283747291112e-05,0.1480004410204871,0.10129503507451139,0.02517875059461977,5043669.205934376
134,58.065635382793815,36.9615606937844,417.72279738751456,115.63453854731694,0.00036553411569596994,0.4562075988399059,0.06548565601264256,0.014195189651554103,4764461.014704658
135,78.83971361324997,56.5041174375498,463.65848281647914,117.71006748228164,0.00012361326004171723,0.7595667628464613,0.17240018550709918,0.016705277058412633,1264428.5420611724
136,42.28039335327704,11.587935369716854,476.49825033886117,106.21386902614636,0.00014049773441068283,0.5622178314570456,0.13637842071895123,0.022930263719550256,7549674.185038779
137,38.94318193022277,-2.3702517979775157,478.47835776359216,78.43259052736363,0.0007809640826805717,0.6315580947177002,0.13302261798715648,0.0358887959009248,8707836.38796546
138,63.99447413164965,40.77276887263883,486.6740255758651,111.12822560438067,0.0007696433635936547,0.5736627081108295,0.15337035652744152,0.04136426827781452,3470827.7595827356
139,76.66779334088336,52.56007357790622,438.411005975369,129.5177648343186,0.0009685185241569119,0.46836794331711856,0.13418653086900667,0.04140076830447316,4278832.780755619
140,43.619574112760716,11.020626071800542,434.7988059754697,71.43064896182682,0.0008818002799107805,0.3250014476297306,0.11463835160533785,0.023946749073376558,6242103.190168228
141,54.98482583615831,-25.963724744138457,491.171745640182,81.59698265137108,0.0005544754501548379,0.8329032997059842,0.04705376253088415,0.04075311849669797,18825186.63995243
142,51.8756822712988,-22.992025955843122,430.69255792046977,77.042961898301,0.00032310037856663555,0.6806694643027438,0.1976724124288458,0.02722218021925108,12593624.571060747
143,42.853265234914254,11.113136266940643,485.35604108014866,81.14057732205927,0.0007493795322100899,0.5046326470657515,0.10802164159817315,0.0592015757139565,4729349.736624935
144,40.35404621952485,5.381256619002168,449.38272602472676,79.73734250949495,0.000892088706821226,0.422663608709718,0.12343819304692315,0.03476515330990794,8926290.178600753
145,39.792416797537584,6.082369646172014,435.1396306603202,87.3981031119132,0.0007832665615813007,0.5803759628729102,0.11963399384578309,0.019294046131152036,11393693.756515047
146,45.95059173901498,-11.720469897990915,459.82543705125005,89.9475800521379,0.0001584142106962539,0.6860112390179005,0.1288418307058048,0.030277372004710333,10710146.859651731
147,83.1139071124921,56.343645940258256,478.35302659431346,98.22771699108422,0.0008011036076854751,0.3187577762692568,0.18580629394471415,0.038405313189140276,1472620.999997383
148,41.08574118872118,-8.206091074019461,488.7087536993296,74.48322212245311,0.0009085882872624442,0.39685900235656824,0.12208495320256366,0.021559408903781413,15117362.05305586
149,39.97721232184863,4.383695934275739,358.36112803811625,95.75742933678676,0.0007195628526693495,0.6476842986699367,0.10247456548627644,0.04749045215641133,10605343.290831387
150,42.33670485039953,12.652572041482458,365.82006378819153,80.43496894854974,0.0004467270219761718,0.6358202083212235,0.1541291663408608,0.05663303618529884,3345547.4503967473
151,51.194760223938985,24.314207186866817,478.40016123397294,81.39594840223572,0.0008013223622268785,0.5699806446910769,0.14727902144274724,0.041606342627385356,3489058.9616380315
152,60.1854787716213,-26.351286156777718,458.7817181094067,80.6766835026653,1.6029140426966583e-05,0.01564449427957204,0.07412395420051855,0.014687207942275588,13023591.733206078
153,52.8971827632104,28.8004974988942,461.13039025778266,102.55439961795733,0.000913145718781469,0.28202535847302374,0.18143575582235663,0.01976605164373616,14833907.986389447
154,67.8097537913565,42.34325426293245,429.90461234668106,75.30026901217423,0.0006365050925221183,0.7176743975398516,0.1450387440746586,0.049689792332674974,1219375.6485989261
155,45.80901050180794,14.290172675142616,450.6509382182653,72.1679151664404,0.0009272192111098529,0.37429135145731096,0.08941602654739361,0.03323942728121411,5237608.739451044
156,65.1948954629879,-39.636238176281374,492.3228755922922,70.06870128942649,0.0007156070123043675,0.9055871437743338,0.17247799641237813,0.04581110082162119,19350714.07017903
157,39.48483050326088,-2.2587279207816344,423.69396511610495,82.0294164292857,0.0008620161136232212,0.800162132264349,0.0895753513818846,0.029358395899401403,10427759.828820677
158,47.75031181775753,24.137359824523813,358.56415068619157,108.04763929434124,0.000847836491205115,0.7561207150111061,0.10444952681533302,0.03088074970072592,9374088.319687437
159,64.76610832223089,40.546914531806834,352.197069090873,86.51263443425862,0.0006657256486603141,0.9060677446769615,0.10760620512942864,0.045478015438410374,1545226.7587747443
160,44.271224848165936,14.481774808598395,463.78095297046036,84.35993719284151,0.0009712853104976622,0.3887412066913488,0.04786117294814444,0.037295261714776484,8033089.276695448
161,41.30389971589409,-8.326707319509334,430.8739955387206,84.33931685758515,0.0007332624518136322,0.5790663706149968,0.1910670594703793,0.034794933952797695,15173529.303023934
162,78.76684467778406,53.92477327139218,468.08685702638854,115.64380205866192,0.0006060500570406505,0.2325985130497505,0.1034497596333719,0.023018585614785092,2878896.2534879344
163,39.98294076301763,2.764168421185611,489.5598492599581,73.81317565068176,0.0007060337652248412,0.41591582708255276,0.10420860929141137,0.04701872071976752,5911557.680867825
164,48.483804600759896,-17.925030123259372,496.68510994993744,86.42930772558475,0.0003593459667572725,0.47977036906902276,0.1979042615960388,0.03737081376844389,16042368.711583834
165,44.28827331712105,-15.434677900165793,482.62662973868333,75.47697213889991,0.0004615328622677106,0.5607312728707625,0.1970949281594486,0.03462259798279599,9991608.177984336
166,44.50963494508934,16.387747146761967,496.8454024642225,93.31785673642617,0.0008065748726827718,0.33956561229745297,0.04272597611830419,0.036725202275081116,9563200.677713908
167,42.96014083704334,-10.725026600505206,455.02972648800164,84.84777887398879,0.000754103594623175,0.8530809594812251,0.09148994176350869,0.040789655065281205,13259515.246513302
168,40.02353585033239,-6.976291022655978,361.32999037353613,83.5048741204348,0.0005591898378949558,0.299127083979992,0.06712360604413087,0.04435100209273424,11576658.625452204
169,45.41368033559985,19.731743426824977,455.1393946837876,120.44393008465555,0.0001704397943222113,0.45067159950027447,0.175249476585341,0.023204498078234655,10601034.128841404
170,47.39147695334278,23.42906476710638,463.37112192584584,101.41698442044701,0.0004539593790890267,0.5667732351150887,0.039821167258906,0.024478136543209447,5544342.827653059
171,41.499656293486815,12.494365011582572,454.883204337558,103.14905008656017,0.00034562769140912184,0.4966580542352553,0.1456598451008074,0.05212992033838021,5984161.617631465
172,43.66714228319281,-1.5451122766469816,449.32407161618545,89.94943063418202,0.00034254022716560806,0.699189108292014,0.07576184184115586,0.012407517406487472,10052416.332383722
173,70.06352910938409,47.192592095066146,418.96938139828114,128.51467211703752,0.0006568508434887292,0.2165636497819713,0.13398235146926601,0.025538712775226402,12071047.346496489
174,39.475778913898544,1.5488170248761624,430.5314544082754,89.1868022197865,0.00044971820245081565,0.4338998902034785,0.1015019366416789,0.026981490975234196,10127754.770303862
175,50.74766043834271,-25.47944306246466,485.189424988439,76.84403110269471,0.0005376679478046131,0.5257120932734335,0.19540928823251452,0.057216363197749615,12775377.695307314
