timestamp,HS_mod,HS_meas,SWE,station_id,season
2023-11-01,0.0,0.0,0.0,SROT2,2023_2024
2023-11-02,0.0,0.0,0.0,SROT2,2023_2024
2023-11-03,0.09758166666666666,0.10289375,10.156666666666666,SROT2,2023_2024
2023-11-04,0.21279083333333335,0.21162499999999998,27.460833333333337,SROT2,2023_2024
2023-11-05,0.3524804166666667,0.34775,56.674,SROT2,2023_2024
2023-11-06,0.3187379166666667,0.3061683333333333,58.65475,SROT2,2023_2024
2023-11-07,0.29412208333333334,0.27379333333333333,58.071,SROT2,2023_2024
2023-11-08,0.2679375,0.25170833333333337,55.820249999999994,SROT2,2023_2024
2023-11-09,0.24628166666666665,0.24033333333333332,53.223749999999995,SROT2,2023_2024
2023-11-10,0.2619958333333333,0.2680416666666667,54.826541666666664,SROT2,2023_2024
2023-11-11,0.32131291666666667,0.32845833333333335,62.05145833333333,SROT2,2023_2024
2023-11-12,0.30637166666666665,0.30541666666666667,62.05608333333333,SROT2,2023_2024
2023-11-13,0.2950816666666667,0.28150000000000003,62.06066666666666,SROT2,2023_2024
2023-11-14,0.2685020833333333,0.25458333333333333,61.02533333333333,SROT2,2023_2024
2023-11-15,0.231745,0.22354166666666667,63.52129166666666,SROT2,2023_2024
2023-11-16,0.22933625,0.22404166666666667,63.52441666666667,SROT2,2023_2024
2023-11-17,0.23246708333333332,0.2344166666666667,63.70129166666667,SROT2,2023_2024
2023-11-18,0.24796166666666666,0.24766666666666667,64.36166666666666,SROT2,2023_2024
2023-11-19,0.2464420833333333,0.24425,64.362,SROT2,2023_2024
2023-11-20,0.24473708333333333,0.24020833333333333,64.362,SROT2,2023_2024
2023-11-21,0.24324374999999998,0.24641666666666664,64.362,SROT2,2023_2024
2023-11-22,0.24211666666666667,0.24666666666666667,64.36391666666667,SROT2,2023_2024
2023-11-23,0.24142208333333334,0.24504166666666669,64.364,SROT2,2023_2024
2023-11-24,0.24071458333333332,0.24220833333333333,64.364,SROT2,2023_2024
2023-11-25,0.24006666666666665,0.24158333333333334,64.364,SROT2,2023_2024
2023-11-26,0.23962583333333332,0.22787500000000002,64.36566666666667,SROT2,2023_2024
2023-11-27,0.2393316666666667,0.23537541666666664,64.36879166666667,SROT2,2023_2024
2023-11-28,0.23896916666666668,0.22370833333333331,64.36999999999999,SROT2,2023_2024
2023-11-29,0.23534625,0.2203770833333333,64.09058333333333,SROT2,2023_2024
2023-11-30,0.24036875,0.239375,64.52708333333334,SROT2,2023_2024
2023-12-01,0.2997520833333333,0.274875,75.91804166666667,SROT2,2023_2024
2023-12-02,0.2686075,0.25154166666666666,82.37775,SROT2,2023_2024
2023-12-03,0.29593833333333336,0.2821666666666667,84.10954166666666,SROT2,2023_2024
2023-12-04,0.27898249999999997,0.2753333333333334,82.85625,SROT2,2023_2024
2023-12-05,0.28589625,0.2847083333333333,83.76725,SROT2,2023_2024
2023-12-06,0.28310541666666666,0.28704166666666664,83.76904166666667,SROT2,2023_2024
2023-12-07,0.28189291666666666,0.28470875,83.77254166666667,SROT2,2023_2024
2023-12-08,0.28639875,0.28929166666666667,84.1825,SROT2,2023_2024
2023-12-09,0.30073,0.3044183333333333,85.41070833333333,SROT2,2023_2024
2023-12-10,0.3172345833333333,0.32587625000000003,86.92766666666667,SROT2,2023_2024
2023-12-11,0.3148695833333333,0.32962583333333334,86.99875000000002,SROT2,2023_2024
2023-12-12,0.32321875,0.3365,88.18458333333335,SROT2,2023_2024
2023-12-13,0.43441541666666666,0.43895833333333334,101.87591666666667,SROT2,2023_2024
2023-12-14,0.5030516666666667,0.5162620833333333,115.18954166666667,SROT2,2023_2024
2023-12-15,0.47906291666666667,0.48417208333333334,115.28387500000001,SROT2,2023_2024
2023-12-16,0.4654566666666667,0.47374999999999995,115.3,SROT2,2023_2024
2023-12-17,0.4586133333333333,0.4629166666666667,115.301,SROT2,2023_2024
2023-12-18,0.4528433333333333,0.452,115.301,SROT2,2023_2024
2023-12-19,0.44807833333333336,0.44508333333333333,115.301,SROT2,2023_2024
2023-12-20,0.4441091666666667,0.44225000000000003,115.30133333333333,SROT2,2023_2024
2023-12-21,0.4406858333333334,0.4423333333333333,115.30608333333333,SROT2,2023_2024
2023-12-22,0.48740374999999997,0.4879166666666667,120.13583333333332,SROT2,2023_2024
2023-12-23,0.47942250000000003,0.43854166666666666,120.64841666666666,SROT2,2023_2024
2023-12-24,0.43429333333333336,0.44049999999999995,117.353,SROT2,2023_2024
2023-12-25,0.4285841666666667,0.43945833333333334,117.353,SROT2,2023_2024
2023-12-26,0.4243025,0.4346666666666667,117.353,SROT2,2023_2024
2023-12-27,0.4215058333333333,0.431625,117.353,SROT2,2023_2024
2023-12-28,0.41989875,0.43143833333333337,117.35466666666666,SROT2,2023_2024
2023-12-29,0.42409708333333335,0.43301875,118.39883333333334,SROT2,2023_2024
2023-12-30,0.43189083333333333,0.4312833333333333,120.12895833333333,SROT2,2023_2024
2023-12-31,0.43902916666666664,0.4407916666666667,120.8845,SROT2,2023_2024
2024-01-01,0.57596875,0.5784583333333333,134.49008333333333,SROT2,2023_2024
2024-01-02,0.5615533333333333,0.5547925,135.05904166666667,SROT2,2023_2024
2024-01-03,0.5488983333333334,0.5420441666666667,135.07041666666666,SROT2,2023_2024
2024-01-04,0.54035875,0.5361675,135.08624999999998,SROT2,2023_2024
2024-01-05,0.5350241666666666,0.533875,135.19162500000002,SROT2,2023_2024
2024-01-06,0.7202791666666667,0.7287499999999999,160.58825,SROT2,2023_2024
2024-01-07,0.8334479166666666,0.8403333333333333,194.67641666666668,SROT2,2023_2024
2024-01-08,0.8093358333333334,0.8182966666666666,199.54937499999997,SROT2,2023_2024
2024-01-09,0.7991129166666666,0.7977933333333334,200.66304166666666,SROT2,2023_2024
2024-01-10,0.7807629166666666,0.777375,200.71425,SROT2,2023_2024
2024-01-11,0.7683716666666666,0.7610833333333334,200.715375,SROT2,2023_2024
2024-01-12,0.7600004166666667,0.7350837499999999,200.72158333333334,SROT2,2023_2024
2024-01-13,0.7269270833333333,0.7257083333333333,194.9405833333333,SROT2,2023_2024
2024-01-14,0.7196154166666666,0.7204583333333333,194.415,SROT2,2023_2024
2024-01-15,0.7153554166666667,0.7083345833333333,194.420625,SROT2,2023_2024
2024-01-16,0.7117370833333334,0.7014166666666667,194.43066666666667,SROT2,2023_2024
2024-01-17,0.7095129166666667,0.7115841666666666,194.53516666666667,SROT2,2023_2024
2024-01-18,0.8036570833333334,0.80825,205.39541666666665,SROT2,2023_2024
2024-01-19,0.8857008333333334,0.8900654166666667,216.29920833333333,SROT2,2023_2024
2024-01-20,0.8804816666666667,0.8880833333333333,219.42383333333336,SROT2,2023_2024
2024-01-21,0.8624729166666666,0.8661249999999999,219.424,SROT2,2023_2024
2024-01-22,0.8479108333333333,0.8415416666666666,219.424,SROT2,2023_2024
2024-01-23,0.8343129166666667,0.8272499999999999,219.424625,SROT2,2023_2024
2024-01-24,0.8228320833333332,0.8152916666666666,219.42666666666665,SROT2,2023_2024
2024-01-25,0.8104287499999999,0.7957925,219.4297916666667,SROT2,2023_2024
2024-01-26,0.79059625,0.788625,217.19766666666666,SROT2,2023_2024
2024-01-27,0.7779770833333334,0.7827083333333333,216.08141666666666,SROT2,2023_2024
2024-01-28,0.7729416666666666,0.77725,216.082,SROT2,2023_2024
2024-01-29,0.7692183333333333,0.7755000000000001,216.082,SROT2,2023_2024
2024-01-30,0.7658187500000001,0.7701666666666668,216.082,SROT2,2023_2024
2024-01-31,0.7625866666666666,0.7647499999999999,216.082,SROT2,2023_2024
2024-02-01,0.75959875,0.7682916666666667,216.084125,SROT2,2023_2024
2024-02-02,0.7568433333333333,0.7622920833333334,216.08879166666668,SROT2,2023_2024
2024-02-03,0.7537545833333333,0.7567083333333334,216.0895833333333,SROT2,2023_2024
2024-02-04,0.7500916666666666,0.751,216.08749999999998,SROT2,2023_2024
2024-02-05,0.7459945833333333,0.742375,216.08245833333334,SROT2,2023_2024
2024-02-06,0.7421145833333332,0.7349583333333333,216.07704166666667,SROT2,2023_2024
2024-02-07,0.7390345833333334,0.7345833333333333,216.08016666666666,SROT2,2023_2024
2024-02-08,0.7360804166666667,0.72900125,216.08133333333333,SROT2,2023_2024
2024-02-09,0.7347179166666667,0.7269166666666665,216.27141666666668,SROT2,2023_2024
2024-02-10,0.8083825,0.8100416666666667,224.325875,SROT2,2023_2024
2024-02-11,0.8996941666666666,0.9054166666666666,238.68995833333335,SROT2,2023_2024
2024-02-12,0.92146375,0.9180837500000001,246.82495833333334,SROT2,2023_2024
2024-02-13,0.8989875,0.8992920833333334,247.33483333333334,SROT2,2023_2024
2024-02-14,0.8826216666666666,0.8850833333333333,247.33879166666668,SROT2,2023_2024
2024-02-15,0.86865125,0.8663333333333334,247.33416666666665,SROT2,2023_2024
2024-02-16,0.8466583333333334,0.8427083333333333,247.3217083333333,SROT2,2023_2024
2024-02-17,0.8231208333333333,0.8221249999999999,247.31570833333333,SROT2,2023_2024
2024-02-18,0.8075558333333334,0.7992500000000001,247.31166666666664,SROT2,2023_2024
2024-02-19,0.7927133333333334,0.7872500000000001,247.29025,SROT2,2023_2024
2024-02-20,0.7883008333333333,0.7792916666666666,247.2591666666667,SROT2,2023_2024
2024-02-21,0.7856770833333333,0.7723333333333334,247.24233333333333,SROT2,2023_2024
2024-02-22,0.7990483333333334,0.7987504166666667,248.60679166666668,SROT2,2023_2024
2024-02-23,1.0244420833333334,1.0348929166666667,271.75441666666666,SROT2,2023_2024
2024-02-24,1.2630829166666666,1.2725416666666667,310.68829166666666,SROT2,2023_2024
2024-02-25,1.2993625,1.3086666666666666,325.6719583333333,SROT2,2023_2024
2024-02-26,1.2877758333333333,1.294875,334.7336666666667,SROT2,2023_2024
2024-02-27,1.3180741666666667,1.32475,346.00050000000005,SROT2,2023_2024
2024-02-28,1.3195941666666666,1.310875,358.01133333333337,SROT2,2023_2024
2024-02-29,1.2483116666666667,1.2382083333333334,356.23670833333335,SROT2,2023_2024
2024-03-01,1.2019683333333333,1.1926666666666665,354.09083333333336,SROT2,2023_2024
2024-03-02,1.1732891666666667,1.1667508333333334,354.02983333333333,SROT2,2023_2024
2024-03-03,1.1511070833333334,1.1396254166666666,353.9649166666666,SROT2,2023_2024
2024-03-04,1.1266054166666668,1.13375,353.9460833333333,SROT2,2023_2024
2024-03-05,1.1035404166666667,1.113375,354.72616666666664,SROT2,2023_2024
2024-03-06,1.4234104166666668,1.4334129166666667,398.30583333333334,SROT2,2023_2024
2024-03-07,1.4170020833333332,1.3980008333333334,416.03091666666666,SROT2,2023_2024
2024-03-08,1.3519162500000002,1.333875,416.4635,SROT2,2023_2024
2024-03-09,1.3566516666666668,1.35595875,420.510375,SROT2,2023_2024
2024-03-10,1.4221020833333335,1.4331666666666667,433.93983333333335,SROT2,2023_2024
2024-03-11,1.5033195833333333,1.5170008333333334,457.59874999999994,SROT2,2023_2024
2024-03-12,1.4743120833333334,1.46970875,460.3942083333333,SROT2,2023_2024
2024-03-13,1.42632375,1.4187916666666667,460.70095833333335,SROT2,2023_2024
2024-03-14,1.3765608333333335,1.376625,460.66625,SROT2,2023_2024
2024-03-15,1.3240416666666668,1.3384583333333333,460.6600833333334,SROT2,2023_2024
2024-03-16,1.29276375,1.2905833333333334,462.88241666666664,SROT2,2023_2024
2024-03-17,1.2588537499999999,1.2564166666666667,463.069125,SROT2,2023_2024
2024-03-18,1.2356558333333334,1.2399166666666668,463.464,SROT2,2023_2024
2024-03-19,1.2082929166666667,1.2199583333333333,464.11583333333334,SROT2,2023_2024
2024-03-20,1.16213125,1.1901249999999999,464.083375,SROT2,2023_2024
2024-03-21,1.1387483333333333,1.1656666666666666,471.6167083333333,SROT2,2023_2024
2024-03-22,1.1234962499999999,1.132125,475.7808333333333,SROT2,2023_2024
2024-03-23,1.1136870833333334,1.1294375,472.07033333333334,SROT2,2023_2024
2024-03-24,1.1466945833333333,1.1322083333333335,478.07033333333334,SROT2,2023_2024
